date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,dip_window
1950-03-18,101.4,Nikkei 225,1950,3,18,195003,19501,195011,1.0027689873417722,False,0.0,0.0,0.0,2.150783480413817,2.150783480413817,2.0,0.07539174020690842,2
1950-03-20,100.61,Nikkei 225,1950,3,20,195003,19501,195012,0.9922090729783037,False,0.0,0.0,0.0,2.134026883278443,2.134026883278443,2.0,0.0670134416392214,2
1950-03-22,99.84,Nikkei 225,1950,3,22,195003,19501,195012,0.9923466852201571,False,0.0,0.0,0.0,2.1176945037920656,2.1176945037920656,2.0,0.05884725189603279,2
1950-03-23,99.22,Nikkei 225,1950,3,23,195003,19501,195012,0.9937900641025641,False,0.0,0.0,0.0,2.1045437566731646,2.1045437566731646,2.0,0.05227187833658231,2
1950-03-24,99.02,Nikkei 225,1950,3,24,195003,19501,195012,0.9979842773634348,False,0.0,0.0,0.0,2.1003015801831966,2.1003015801831966,2.0,0.050150790091598285,2
1950-03-25,99.97,Nikkei 225,1950,3,25,195003,19501,195012,1.0095940214098162,False,0.0,0.0,0.0,2.120451918510545,2.120451918510545,2.0,0.06022595925527252,2
1950-03-27,99.9,Nikkei 225,1950,3,27,195003,19501,195013,0.9992997899369812,False,0.0,0.0,0.0,2.1189671567390564,2.1189671567390564,2.0,0.05948357836952822,2
1950-03-28,99.3,Nikkei 225,1950,3,28,195003,19501,195013,0.9939939939939939,False,0.0,0.0,0.0,2.106240627269152,2.106240627269152,2.0,0.05312031363457592,2
1950-03-29,98.51,Nikkei 225,1950,3,29,195003,19501,195013,0.9920443101711984,False,0.0,0.0,0.0,2.0894840301337783,2.0894840301337783,2.0,0.04474201506688913,2
1950-03-30,97.78,Nikkei 225,1950,3,30,195003,19501,195013,0.9925895848137245,False,0.0,0.0,0.0,2.0740000859453946,2.0740000859453946,2.0,0.03700004297269732,2
1950-03-31,97.61,Nikkei 225,1950,3,31,195003,19501,195013,0.9982614031499284,False,0.0,0.0,0.0,2.0703942359289216,2.0703942359289216,2.0,0.03519711796446079,2
1950-04-01,114.55,Nikkei 225,1950,4,1,195004,19502,195013,1.1735477922344022,False,0.0,0.0,0.0,2.4297065846292183,2.4297065846292183,2.0,0.21485329231460915,2
1950-04-03,94.86,Nikkei 225,1950,4,3,195004,19502,195014,0.8281099956350939,True,1.0,1.0,1.0,3.012064309191861,3.012064309191861,3.0,0.004021436397287026,2
1950-04-04,93.85,Nikkei 225,1950,4,4,195004,19502,195014,0.9893527303394476,False,0.0,0.0,0.0,2.97999404825697,2.97999404825697,3.0,-0.0066686505810099606,3
1950-04-05,93.95,Nikkei 225,1950,4,5,195004,19502,195014,1.0010655301012255,False,0.0,0.0,0.0,2.9831693216168604,2.9831693216168604,3.0,-0.005610226127713225,3
1950-04-06,93.37,Nikkei 225,1950,4,6,195004,19502,195014,0.9938265034592869,False,0.0,0.0,0.0,2.964752736129497,2.964752736129497,3.0,-0.01174908795683427,3
1950-04-07,92.39,Nikkei 225,1950,4,7,195004,19502,195014,0.9895041233801006,False,0.0,0.0,0.0,2.933635057202573,2.933635057202573,3.0,-0.022121647599142258,3
1950-04-08,91.76,Nikkei 225,1950,4,8,195004,19502,195014,0.9931810802034853,False,0.0,0.0,0.0,2.913630835035265,2.913630835035265,3.0,-0.02878972165491167,3
1950-04-10,90.97,Nikkei 225,1950,4,10,195004,19502,195015,0.9913905841325196,False,0.0,0.0,0.0,2.8885461754921318,2.8885461754921318,3.0,-0.03715127483595604,3
1950-04-11,88.7,Nikkei 225,1950,4,11,195004,19502,195015,0.975046718698472,True,1.0,1.0,1.0,3.8164674702226242,3.8164674702226242,4.0,-0.045883132444343944,3
1950-04-12,91.69,Nikkei 225,1950,4,12,195004,19502,195015,1.0337091319052987,False,0.0,0.0,0.0,3.94511727558864,3.94511727558864,4.0,-0.013720681102839971,3
1950-04-13,93.0,Nikkei 225,1950,4,13,195004,19502,195015,1.0142872723306795,False,0.0,0.0,0.0,4.001482240481444,4.001482240481444,4.0,0.0003705601203609632,3
1950-04-14,95.52,Nikkei 225,1950,4,14,195004,19502,195015,1.0270967741935484,False,0.0,0.0,0.0,4.109909501191263,4.109909501191263,4.0,0.027477375297815687,3
1950-04-15,93.9,Nikkei 225,1950,4,15,195004,19502,195015,0.9830402010050252,False,0.0,0.0,0.0,4.040206262163522,4.040206262163522,4.0,0.010051565540880603,3
1950-04-17,93.04,Nikkei 225,1950,4,17,195004,19502,195016,0.9908413205537806,False,0.0,0.0,0.0,4.003203308111758,4.003203308111758,4.0,0.000800827027939599,3
1950-04-18,93.4,Nikkei 225,1950,4,18,195004,19502,195016,1.0038693035253654,False,0.0,0.0,0.0,4.018692916784589,4.018692916784589,4.0,0.004673229196147322,3
1950-04-19,93.23,Nikkei 225,1950,4,19,195004,19502,195016,0.9981798715203426,False,0.0,0.0,0.0,4.011378379355753,4.011378379355753,4.0,0.0028445948389381748,3
1950-04-20,92.83,Nikkei 225,1950,4,20,195004,19502,195016,0.995709535557224,False,0.0,0.0,0.0,3.994167703052606,3.994167703052606,4.0,-0.0014580742368485167,3
1950-04-21,92.56,Nikkei 225,1950,4,21,195004,19502,195016,0.9970914575029625,False,0.0,0.0,0.0,3.982550496547983,3.982550496547983,4.0,-0.004362375863004253,3
1950-04-22,92.39,Nikkei 225,1950,4,22,195004,19502,195016,0.9981633535004322,False,0.0,0.0,0.0,3.975235959119146,3.975235959119146,4.0,-0.006191010220213511,3
1950-04-24,92.59,Nikkei 225,1950,4,24,195004,19502,195017,1.0021647364433381,False,0.0,0.0,0.0,3.9838412972707196,3.9838412972707196,4.0,-0.00403967568232011,3
1950-04-25,95.14,Nikkei 225,1950,4,25,195004,19502,195017,1.027540771141592,False,0.0,0.0,0.0,4.093559358703276,4.093559358703276,4.0,0.02338983967581898,3
1950-04-26,96.96,Nikkei 225,1950,4,26,195004,19502,195017,1.0191297035947025,False,0.0,0.0,0.0,4.17186793588259,4.17186793588259,4.0,0.042966983970647465,3
1950-04-27,96.67,Nikkei 225,1950,4,27,195004,19502,195017,0.9970090759075908,False,0.0,0.0,0.0,4.15939019556281,4.15939019556281,4.0,0.03984754889070241,3
1950-04-28,99.31,Nikkei 225,1950,4,28,195004,19502,195017,1.0273094031240302,False,0.0,0.0,0.0,4.272980659163572,4.272980659163572,4.0,0.06824516479089304,3
1950-05-01,103.78,Nikkei 225,1950,5,1,195005,19502,195018,1.0450105729533783,False,0.0,0.0,0.0,4.465309966851229,4.465309966851229,4.0,0.11632749171280721,3
1950-05-02,103.01,Nikkei 225,1950,5,2,195005,19502,195018,0.9925804586625554,False,0.0,0.0,0.0,4.432179414967672,4.432179414967672,4.0,0.10804485374191808,3
1950-05-04,102.49,Nikkei 225,1950,5,4,195005,19502,195018,0.9949519464129695,False,0.0,0.0,0.0,4.409805535773582,4.409805535773582,4.0,0.10245138394339559,3
1950-05-06,101.38,Nikkei 225,1950,5,6,195005,19502,195018,0.9891696750902527,False,0.0,0.0,0.0,4.362045909032352,4.362045909032352,4.0,0.09051147725808795,4
1950-05-08,100.26,Nikkei 225,1950,5,8,195005,19502,195019,0.9889524561057409,False,0.0,0.0,0.0,4.313856015383544,4.313856015383544,4.0,0.07846400384588592,4
1950-05-09,98.72,Nikkei 225,1950,5,9,195005,19502,195019,0.9846399361659685,False,0.0,0.0,0.0,4.247594911616431,4.247594911616431,4.0,0.061898727904107664,4
1950-05-10,99.03,Nikkei 225,1950,5,10,195005,19502,195019,1.0031401944894651,False,0.0,0.0,0.0,4.260933185751369,4.260933185751369,4.0,0.06523329643784215,4
1950-05-11,98.55,Nikkei 225,1950,5,11,195005,19502,195019,0.9951529839442593,False,0.0,0.0,0.0,4.240280374187594,4.240280374187594,4.0,0.06007009354689852,4
1950-05-12,97.23,Nikkei 225,1950,5,12,195005,19502,195019,0.9866057838660579,False,0.0,0.0,0.0,4.183485142387212,4.183485142387212,4.0,0.04587128559680309,4
1950-05-13,97.31,Nikkei 225,1950,5,13,195005,19502,195019,1.0008227913195515,False,0.0,0.0,0.0,4.1869272776478414,4.1869272776478414,4.0,0.04673181941196036,4
1950-05-15,96.05,Nikkei 225,1950,5,15,195005,19502,195020,0.9870516904737436,False,0.0,0.0,0.0,4.132713647292931,4.132713647292931,4.0,0.03317841182323278,4
1950-05-16,95.16,Nikkei 225,1950,5,16,195005,19502,195020,0.9907339927121291,False,0.0,0.0,0.0,4.094419892518431,4.094419892518431,4.0,0.023604973129607743,4
1950-05-17,96.1,Nikkei 225,1950,5,17,195005,19502,195020,1.0098781000420345,False,0.0,0.0,0.0,4.134864981830824,4.134864981830824,4.0,0.03371624545770602,4
1950-05-18,96.02,Nikkei 225,1950,5,18,195005,19502,195020,0.9991675338189386,False,0.0,0.0,0.0,4.131422846570195,4.131422846570195,4.0,0.032855711642548746,4
1950-05-19,97.72,Nikkei 225,1950,5,19,195005,19502,195020,1.017704644865653,False,0.0,0.0,0.0,4.204568220858566,4.204568220858566,4.0,0.051142055214641546,4
1950-05-20,98.47,Nikkei 225,1950,5,20,195005,19502,195020,1.0076749897666804,False,0.0,0.0,0.0,4.236838238926965,4.236838238926965,4.0,0.059209559731741246,4
1950-05-22,96.87,Nikkei 225,1950,5,22,195005,19502,195021,0.983751396364375,False,0.0,0.0,0.0,4.1679955337143815,4.1679955337143815,4.0,0.04199888342859537,4
1950-05-23,95.78,Nikkei 225,1950,5,23,195005,19502,195021,0.9887478063383917,False,0.0,0.0,0.0,4.121096440788309,4.121096440788309,4.0,0.030274110197077153,4
1950-05-24,95.58,Nikkei 225,1950,5,24,195005,19502,195021,0.9979118813948632,False,0.0,0.0,0.0,4.112491102636735,4.112491102636735,4.0,0.028122775659183752,4
1950-05-25,94.87,Nikkei 225,1950,5,25,195005,19502,195021,0.9925716677129107,False,0.0,0.0,0.0,4.081942152198652,4.081942152198652,4.0,0.02048553804966291,4
1950-05-26,94.21,Nikkei 225,1950,5,26,195005,19502,195021,0.9930431116264361,False,0.0,0.0,0.0,4.05354453629846,4.05354453629846,4.0,0.013386134074615086,4
1950-05-27,94.34,Nikkei 225,1950,5,27,195005,19502,195021,1.0013798959770726,False,0.0,0.0,0.0,4.059138006096983,4.059138006096983,4.0,0.014784501524245819,4
1950-05-29,93.61,Nikkei 225,1950,5,29,195005,19502,195022,0.9922620309518762,True,1.0,1.0,1.0,5.027728521843742,5.027728521843742,5.0,0.00554570436874835,4
1950-05-30,93.97,Nikkei 225,1950,5,30,195005,19502,195022,1.0038457429761778,False,0.0,0.0,0.0,5.047063873492751,5.047063873492751,5.0,0.009412774698550175,4
1950-05-31,94.22,Nikkei 225,1950,5,31,195005,19502,195022,1.0026604235394274,False,0.0,0.0,0.0,5.060491201026784,5.060491201026784,5.0,0.01209824020535688,4
1950-06-01,94.22,Nikkei 225,1950,6,1,195006,19502,195022,1.0,False,0.0,0.0,0.0,5.060491201026784,5.060491201026784,5.0,0.01209824020535688,4
1950-06-02,93.94,Nikkei 225,1950,6,2,195006,19502,195022,0.9970282317979198,False,0.0,0.0,0.0,5.045452594188666,5.045452594188666,5.0,0.009090518837733264,4
1950-06-03,94.32,Nikkei 225,1950,6,3,195006,19502,195022,1.004045135192676,False,0.0,0.0,0.0,5.065862132040397,5.065862132040397,5.0,0.013172426408079474,5
1950-06-05,94.68,Nikkei 225,1950,6,5,195006,19502,195023,1.00381679389313,False,0.0,0.0,0.0,5.085197483689408,5.085197483689408,5.0,0.01703949673788152,5
1950-06-06,94.12,Nikkei 225,1950,6,6,195006,19502,195023,0.9940853400929446,False,0.0,0.0,0.0,5.0551202700131705,5.0551202700131705,5.0,0.011024054002634065,5
1950-06-07,93.39,Nikkei 225,1950,6,7,195006,19502,195023,0.9922439439014025,False,0.0,0.0,0.0,5.015912473613791,5.015912473613791,5.0,0.0031824947227581113,5
1950-06-08,92.74,Nikkei 225,1950,6,8,195006,19502,195023,0.9930399400364064,False,0.0,0.0,0.0,4.981001422025302,4.981001422025302,5.0,-0.0037997155949396344,5
1950-06-09,92.28,Nikkei 225,1950,6,9,195006,19502,195023,0.9950398964847963,False,0.0,0.0,0.0,4.9562951393626795,4.9562951393626795,5.0,-0.008740972127464053,5
1950-06-10,92.26,Nikkei 225,1950,6,10,195006,19502,195023,0.9997832683138276,False,0.0,0.0,0.0,4.955220953159958,4.955220953159958,5.0,-0.008955809368008438,5
1950-06-12,91.47,Nikkei 225,1950,6,12,195006,19502,195024,0.9914372425753305,False,0.0,0.0,0.0,4.91279059815241,4.91279059815241,5.0,-0.017441880369518103,5
1950-06-13,90.22,Nikkei 225,1950,6,13,195006,19502,195024,0.9863343172624904,False,0.0,0.0,0.0,4.845653960482238,4.845653960482238,5.0,-0.03086920790355241,5
1950-06-14,89.08,Nikkei 225,1950,6,14,195006,19502,195024,0.9873642207936156,False,0.0,0.0,0.0,4.784425346927042,4.784425346927042,5.0,-0.043114930614591485,5
1950-06-15,89.22,Nikkei 225,1950,6,15,195006,19502,195024,1.0015716210148182,False,0.0,0.0,0.0,4.791944650346102,4.791944650346102,5.0,-0.041611069930779565,5
1950-06-16,89.86,Nikkei 225,1950,6,16,195006,19502,195024,1.007173279533737,False,0.0,0.0,0.0,4.826318608833231,4.826318608833231,5.0,-0.0347362782333539,5
1950-06-17,89.72,Nikkei 225,1950,6,17,195006,19502,195024,0.9984420209214333,False,0.0,0.0,0.0,4.818799305414172,4.818799305414172,5.0,-0.03624013891716571,5
1950-06-19,88.9,Nikkei 225,1950,6,19,195006,19502,195025,0.9908604547481052,False,0.0,0.0,0.0,4.774757671102539,4.774757671102539,5.0,-0.045048465779492175,5
1950-06-20,88.9,Nikkei 225,1950,6,20,195006,19502,195025,1.0,False,0.0,0.0,0.0,4.774757671102539,4.774757671102539,5.0,-0.045048465779492175,5
1950-06-21,89.89,Nikkei 225,1950,6,21,195006,19502,195025,1.0111361079865016,False,0.0,0.0,0.0,4.827929888137314,4.827929888137314,5.0,-0.03441402237253721,5
1950-06-22,90.03,Nikkei 225,1950,6,22,195006,19502,195025,1.0015574591166982,False,0.0,0.0,0.0,4.835449191556373,4.835449191556373,5.0,-0.0329101616887254,5
1950-06-23,90.59,Nikkei 225,1950,6,23,195006,19502,195025,1.006220148839276,False,0.0,0.0,0.0,4.86552640523261,4.86552640523261,5.0,-0.026894718953477947,5
1950-06-24,91.94,Nikkei 225,1950,6,24,195006,19502,195025,1.0149023070979135,False,0.0,0.0,0.0,4.938033973916394,4.938033973916394,5.0,-0.01239320521672127,5
1950-06-26,92.75,Nikkei 225,1950,6,26,195006,19502,195026,1.0088100935392648,False,0.0,0.0,0.0,4.9815385151266645,4.9815385151266645,5.0,-0.0036922969746671086,5
1950-06-27,90.84,Nikkei 225,1950,6,27,195006,19502,195026,0.9794070080862534,False,0.0,0.0,0.0,4.878953732766644,4.878953732766644,5.0,-0.02420925344667124,5
1950-06-28,90.16,Nikkei 225,1950,6,28,195006,19502,195026,0.9925143108762658,False,0.0,0.0,0.0,4.84243140187407,4.84243140187407,5.0,-0.0315137196251859,5
