horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
4,45,5,1.0,0.012336295285060172,0.012696949564135585,0.012889032753410912,0.01451079240285047,0.0187713708906895,0.012095859099009898,0.02161175654924885,0.4,-0.00419378990983379,-0.002792704160172299,-0.0013153943241088761,0.0005270314376780716,0.0011669653327504026,-0.005127847076274783,0.00159358792946529
4,60,5,1.0,0.014888855142554691,0.01543592958289397,0.015501960532254166,0.016896804990109704,0.02346307937993122,0.014524138848995172,0.027840595639812227,0.4,-0.005003191159670272,-0.0038761723257849656,-0.002353647548653859,0.0016107631495998476,0.001617123336330195,-0.005754537048927144,0.0016213634608170935
4,90,5,1.0,0.017166969223102613,0.019769495614407218,0.020159447087751525,0.0222686039876947,0.02452562713369675,0.015431951628899543,0.026030309231031445,0.0,-0.00724986173329083,-0.0030443929277799153,-0.0021610240862770524,-0.0012044058067626207,-0.0010582501459843296,-0.01005350760363144,-0.0009608130387988023
4,120,5,1.0,0.023019487634761183,0.02459332175531892,0.02647517713543812,0.030412843011171198,0.03559812358594168,0.02197026488772269,0.03905497730245533,0.2,-0.0025461762023371026,-0.0012766530756662675,-0.00034594419072486726,-0.0002989923968936825,0.004826095294445311,-0.0033925249534509927,0.008242820422004637
5,15,5,1.0,0.004351403222677375,0.0044100024042263986,0.004897645099402048,0.005303828573435476,0.006582386846213728,0.004312337101644692,0.007434759028065896,0.2,-0.0012341665117987066,-0.0009974552515372714,-0.0008042413925748448,-0.0002079746723706588,8.227033671319721e-05,-0.0013919740186396634,0.0002757670094357678
5,30,5,1.0,0.007398976170644511,0.007475252865003501,0.007840337821574561,0.007858771987816038,0.009411964637112736,0.007348125041071851,0.010447426403310534,0.2,-0.0029920143721986923,-0.0023587363557739938,-0.0010656298799180952,-0.0003568905626423202,-0.00012035984238982774,-0.003414199716481825,3.7327304445167186e-05
5,45,5,1.0,0.009426193810779315,0.010392090949431276,0.010568646096489331,0.012210108421632615,0.014710532990394487,0.008782262385011341,0.0163774827029024,0.4,-0.0029320958656738226,-0.0025089845008423595,-0.0010370557207335374,0.0006918907782256234,0.0009909509463876364,-0.0032141701088947983,0.0011903243918289785
5,60,5,1.0,0.011824538501183568,0.011892296255547663,0.012059586238868159,0.012225590277562537,0.01740257275433028,0.011779366664940838,0.020853894405508777,0.2,-0.0037799857030413444,-0.0031664630948278205,-0.001859914976756194,-0.0008643993661423544,0.00023973271200423713,-0.004189000775183693,0.0009758207641019645
5,90,5,1.0,0.015574106426406286,0.015857142954801118,0.015987363499702312,0.017079295413647833,0.019079397440779956,0.0153854154074764,0.02041279879220137,0.4,-0.00440873382363578,-0.002902172644955181,-0.0023402006788479923,0.0015015149627015667,0.001531508564430384,-0.005413107942756179,0.001551504298916262
5,120,5,1.0,0.017831998537124562,0.01788706496847814,0.019428099891016792,0.019539661982213685,0.025679620293523178,0.01779528758288884,0.02977292583439617,0.6,-0.0015168166121727112,-0.0014818776695291191,0.00020396792390542373,0.00023481853651330375,0.0005478994228139467,-0.0015401092406017725,0.0007566200136810419
