date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
1967-11-09,1361.25,Nikkei 225,1967,11,9,196711,19674,196745,0.9973331184197993,False,0.041666666666666664,75.18055555555556,0.0,531.3668445959495,606.547400151505,139.11111111111111,1.8304759097095311,1829.74,False,1829.74,-0.2560418420103403,False
1967-11-10,1344.69,Nikkei 225,1967,11,10,196711,19674,196745,0.9878347107438017,False,0.041666666666666664,75.22222222222223,0.0,524.9026132302864,600.1248354525087,139.11111111111111,1.7999603520334775,1829.74,False,1829.74,-0.26509230819679297,False
1967-11-11,1347.47,Nikkei 225,1967,11,11,196711,19674,196745,1.0020673909971816,False,0.041666666666666664,75.26388888888889,0.0,525.9877921672758,601.2516810561647,139.11111111111111,1.8046725646934796,1829.74,False,1829.74,-0.2635729666509996,False
1967-11-13,1342.04,Nikkei 225,1967,11,13,196711,19674,196746,0.9959702256822044,False,0.041666666666666664,75.30555555555556,0.0,523.8681800709261,599.1737356264816,139.11111111111111,1.7944363884639638,1829.74,False,1829.74,-0.2665406013969198,False
1967-11-14,1351.96,Nikkei 225,1967,11,14,196711,19674,196746,1.0073917319901047,False,0.041666666666666664,75.34722222222223,0.0,527.7404732561544,603.0876954783766,139.11111111111111,1.8121439074181152,1829.74,False,1829.74,-0.26111906609682245,False
1967-11-15,1344.42,Nikkei 225,1967,11,15,196711,19674,196746,0.994422911920471,False,0.041666666666666664,75.38888888888889,0.0,524.7972181536725,600.1861070425614,139.11111111111111,1.7980704291028502,1829.74,False,1829.74,-0.2652398701454851,False
1967-11-16,1349.3,Nikkei 225,1967,11,16,196711,19674,196746,1.0036298180628076,False,0.041666666666666664,75.43055555555556,0.0,526.7021365754379,602.1326921309934,139.11111111111111,1.8066002352192347,1829.74,False,1829.74,-0.2625728245543083,False
1967-11-17,1343.79,Nikkei 225,1967,11,17,196711,19674,196746,0.9959164010968651,False,0.041666666666666664,75.47222222222223,0.0,524.5512963082396,600.0235185304618,139.11111111111111,1.7962261057730258,1829.74,False,1829.74,-0.2655841813591002,False
1967-11-18,1340.63,Nikkei 225,1967,11,18,196711,19674,196746,0.9976484420928866,False,0.041666666666666664,75.51388888888889,0.0,523.3177835597194,598.8316724486083,139.11111111111111,1.7901300987704523,1829.74,False,1829.74,-0.26731120268453434,False
1967-11-20,1273.33,Nikkei 225,1967,11,20,196711,19674,196747,0.9497997210266813,False,0.041666666666666664,75.55555555555556,0.0,497.04708483332263,572.6026403888782,139.11111111111111,1.667403604296016,1829.74,False,1829.74,-0.304092384710396,False
1967-11-21,1265.24,Nikkei 225,1967,11,21,196711,19674,196747,0.9936465802266499,False,0.041666666666666664,75.59722222222223,0.0,493.8891360562566,569.4863582784787,139.11111111111111,1.6523719384210147,1829.74,False,1829.74,-0.30851377791380197,False
1967-11-22,1282.4,Nikkei 225,1967,11,22,196711,19674,196747,1.0135626442414087,False,0.041666666666666664,75.63888888888889,0.0,500.58757870328435,576.2264675921732,139.11111111111111,1.6832431552604108,1829.74,False,1829.74,-0.2991353962858111,False
1967-11-24,1271.58,Nikkei 225,1967,11,24,196711,19674,196747,0.9915626949469742,False,0.041666666666666664,75.68055555555556,0.0,496.36396859600916,572.0445241515647,139.11111111111111,1.6632528767483126,1829.74,False,1829.74,-0.3050488047482156,False
1967-11-25,1268.16,Nikkei 225,1967,11,25,196711,19674,196747,0.9973104326900393,False,0.041666666666666664,75.72222222222223,0.0,495.0289642922309,570.7511865144531,139.11111111111111,1.656716151347338,1829.74,False,1829.74,-0.306917922764983,False
