date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return
1991-01-22,133.72,Shanghai Composite,1991,1,22,199101,19911,199104,0.9961263408820024,False,0.047619047619047616,0.6666666666666666,0.0,1.047880260167699,1.7145469268343656,1.0,0.028728156100619406
1991-01-23,133.17,Shanghai Composite,1991,1,23,199101,19911,199104,0.9958869279090636,False,0.047619047619047616,0.7142857142857142,0.0,1.0435702531149602,1.7578559674006744,1.0,0.025415980983726882
1991-01-24,132.61,Shanghai Composite,1991,1,24,199101,19911,199104,0.995794848689645,False,0.047619047619047616,0.7619047619047619,0.0,1.0391818822976262,1.801086644202388,1.0,0.02223836562838244
1991-01-25,132.05,Shanghai Composite,1991,1,25,199101,19911,199104,0.9957770907171405,False,0.047619047619047616,0.8095238095238095,0.0,1.0347935114802922,1.8443173210041017,1.0,0.019227993186477166
1991-01-28,131.46,Shanghai Composite,1991,1,28,199101,19911,199105,0.9955319954562666,False,0.047619047619047616,0.8571428571428571,0.0,1.0301700493691723,1.8873129065120295,1.0,0.016245411198785087
1991-01-29,130.95,Shanghai Composite,1991,1,29,199101,19911,199105,0.9961204929256046,False,0.047619047619047616,0.9047619047619047,0.0,1.0261734973748142,1.9309354021367189,1.0,0.01374108612177749
1991-01-30,130.44,Shanghai Composite,1991,1,30,199101,19911,199105,0.9961053837342497,False,0.047619047619047616,0.9523809523809523,0.0,1.0221769453804566,1.9745578977614089,1.0,0.0113589232436484
1991-01-31,129.97,Shanghai Composite,1991,1,31,199101,19911,199105,0.9963968107942349,True,0.047619047619047616,1.0,1.0,2.01849384844448,2.01849384844448,2.0,0.009246924222239938
1991-02-01,129.51,Shanghai Composite,1991,2,1,199102,19911,199105,0.9964607217050088,False,0.05555555555555555,0.05555555555555555,0.0,2.011349836978107,2.0669053925336622,2.0,0.005521542313673633
1991-02-04,129.05,Shanghai Composite,1991,2,4,199102,19911,199106,0.9964481507219521,False,0.05555555555555555,0.1111111111111111,0.0,2.0042058255117343,2.1153169366228455,2.0,0.001992233137137367
1991-02-05,128.58,Shanghai Composite,1991,2,5,199102,19911,199106,0.9963580007748934,False,0.05555555555555555,0.16666666666666666,0.0,1.9969065094482668,2.1635731761149333,2.0,-0.0014277648700307122
1991-02-06,129.14,Shanghai Composite,1991,2,6,199102,19911,199106,1.0043552652045418,False,0.05555555555555555,0.2222222222222222,0.0,2.00560356688559,2.227825789107812,2.0,0.0025216050985155114
1991-02-07,129.79,Shanghai Composite,1991,2,7,199102,19911,199106,1.0050332971968408,False,0.05555555555555555,0.2777777777777778,0.0,2.015698365696769,2.2934761434745465,2.0,0.0068919654278496445
1991-02-08,130.38,Shanghai Composite,1991,2,8,199102,19911,199106,1.0045458047615379,False,0.05555555555555555,0.3333333333333333,0.0,2.0248613369253774,2.358194670258711,2.0,0.010654858682304535
1991-02-11,130.97,Shanghai Composite,1991,2,11,199102,19911,199107,1.0045252339315847,False,0.05555555555555555,0.38888888888888884,0.0,2.034024308153986,2.4229131970428748,2.0,0.0142427336458546
1991-02-12,131.35,Shanghai Composite,1991,2,12,199102,19911,199107,1.002901427807895,False,0.05555555555555555,0.4444444444444444,0.0,2.0399258828435984,2.484370327288043,2.0,0.016333315708744855
1991-02-13,131.92,Shanghai Composite,1991,2,13,199102,19911,199107,1.004339550818424,False,0.05555555555555555,0.5,0.0,2.0487782448780165,2.5487782448780165,2.0,0.019511297951206652
1991-02-14,132.53,Shanghai Composite,1991,2,14,199102,19911,199107,1.0046240145542755,False,0.05555555555555555,0.5555555555555556,0.0,2.058251825300816,2.6138073808563718,2.0,0.022794192509015154
1991-02-19,133.13,Shanghai Composite,1991,2,19,199102,19911,199108,1.004527276842979,False,0.05555555555555555,0.611111111111111,0.0,2.0675701011265195,2.6786812122376307,2.0,0.02587791106973092
1991-02-20,133.67,Shanghai Composite,1991,2,20,199102,19911,199108,1.0040561856831667,False,0.05555555555555555,0.6666666666666666,0.0,2.075956549369652,2.7426232160363186,2.0,0.028483706013619603
1991-02-21,134.28,Shanghai Composite,1991,2,21,199102,19911,199108,1.0045634772200196,False,0.05555555555555555,0.7222222222222222,0.0,2.0854301297924507,2.807652352014673,2.0,0.031382496658451275
1991-02-22,134.87,Shanghai Composite,1991,2,22,199102,19911,199108,1.0043938039916593,False,0.05555555555555555,0.7777777777777777,0.0,2.0945931010210597,2.8723708787988373,2.0,0.03405351636758147
1991-02-25,134.4,Shanghai Composite,1991,2,25,199102,19911,199109,0.9965151627493142,False,0.05555555555555555,0.8333333333333333,0.0,2.0872937849575917,2.920627118290925,2.0,0.03080957116150307
1991-02-26,133.93,Shanghai Composite,1991,2,26,199102,19911,199109,0.9965029761904762,False,0.05555555555555555,0.8888888888888888,0.0,2.079994468894124,2.968883357783013,2.0,0.02769039307873533
1991-02-27,133.47,Shanghai Composite,1991,2,27,199102,19911,199109,0.9965653699693869,False,0.05555555555555555,0.9444444444444444,0.0,2.072850457427751,3.0172949018721953,2.0,0.0247416647867833
1991-02-28,133.01,Shanghai Composite,1991,2,28,199102,19911,199109,0.9965535326290551,True,0.05555555555555555,1.0,1.0,3.065706445961378,3.065706445961378,3.0,0.021902148653792697
1991-03-01,132.53,Shanghai Composite,1991,3,1,199103,19911,199109,0.9963912487782874,False,0.047619047619047616,0.047619047619047616,0.0,3.0546430740791033,3.1022621216981507,3.0,0.01792975868220581
