horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
15,30,5,1.0,0.0028646457949159654,0.0029148570236001703,0.002975980112075449,0.0030522347488080026,0.0031185197944920253,0.0028311716424598288,0.00316270982494804,0.4,-0.00016632837613439477,-8.061052827934567e-05,-3.750705956395706e-05,5.1301161912098436e-05,7.746009393940768e-05,-0.00022347360803776084,9.489938195761383e-05
15,45,5,1.0,0.003591528187297621,0.0036008947282442083,0.003977140423475634,0.004056745789952743,0.0043054459011663045,0.003585283826666563,0.00447124597530868,1.0,0.0002304814323522919,0.00025319608977314445,0.0002652423186646491,0.0003848617806230248,0.00040872191507896894,0.00021533832740505687,0.0004246286713829317
15,60,5,1.0,0.004234130674666004,0.004290381717290792,0.0043559514348476824,0.004463823367778064,0.004799028521183457,0.004196629979582811,0.0050224986234537194,0.8,-0.00020084724937268205,1.1720518950930625e-05,0.0003297280707432737,0.0005522266978039703,0.0007102502464189975,-0.0003425590949217572,0.0008155992788290156
15,90,5,1.0,0.005439377854047312,0.005578354299398791,0.005659818260906224,0.005751124216451187,0.006569795247167942,0.005346726890479658,0.007115575934312446,0.8,0.0001537459311415024,0.0006860370195864718,0.0010465291639281116,0.001177924116707585,0.0014126367112528905,-0.00020111479448847724,0.001569111774283094
15,120,5,1.0,0.005992347825465627,0.00605364333619085,0.006335558252218654,0.0067408603246412735,0.007366218828844362,0.0059514841516488115,0.007783124498313088,0.6,-0.0005206010228706148,-0.00014593110102922857,0.0005930774310636266,0.001329988706020302,0.0017302920361781827,-0.0007703809707648723,0.001997160922950103
20,15,5,1.0,0.0013543855725041353,0.0013808956641498948,0.0015026196886931409,0.0015260610902620986,0.0015663639638419102,0.001336712178073629,0.0015932325462284513,0.2,-6.0160844701062643e-05,-2.9419533026819877e-05,-1.2754424487670946e-05,-5.8435379122201425e-06,9.730911664584954e-06,-8.065505248389115e-05,2.011387804912168e-05
20,30,5,1.0,0.002119389684397932,0.002180327469322174,0.00220622208390564,0.0022822427693336422,0.0023344922766186825,0.0020787644944484374,0.0023693252814753762,0.4,-0.00013616822943269825,-5.033435239631956e-05,-2.334069602261124e-06,2.484002108316119e-05,3.602623018137408e-05,-0.00019339081412361736,4.3483702913516e-05
20,45,5,1.0,0.002622252429765082,0.0026755566714378176,0.0027584486982381584,0.0028459031714067606,0.0028670885998620223,0.0025867162686499245,0.0028812122188321965,0.6,-0.0001581730180798324,-6.619534181862008e-05,6.898387634501901e-05,8.628207590088977e-05,0.00024594229284864434,-0.00021949146892064064,0.0003523824374804807
20,60,5,1.0,0.00317281360388022,0.0033290593415788994,0.0034348382848319314,0.0035340972696260575,0.0035413746855524676,0.0030686497787477673,0.003546226296170074,0.8,-4.255536732729047e-05,0.00017138884495726536,0.0002865932898394874,0.0003984562121737145,0.0005409212699048372,-0.00018518484218366105,0.0006358979750589189
20,90,5,1.0,0.0038511955727019488,0.003937798188087038,0.004230383408127869,0.004297054837925529,0.004323286277883964,0.0037934604957785556,0.004340773904522921,0.8,-4.1086130711365254e-05,0.00032806097347282126,0.0004471166135409099,0.0004812044724524789,0.0007650210924058598,-0.0002871842001674896,0.0009542321723747804
20,120,5,1.0,0.0045203598579862895,0.004536421212701702,0.005574070476061177,0.005595082534975981,0.005638107020650018,0.004509652288176014,0.005666790011099376,0.8,9.020933450898491e-07,0.0004936041963365945,0.0005544144148603714,0.0017502138260534483,0.001835473388346065,-0.00032756597531591325,0.0018923130965411428
