horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
4,45,5,1.0,0.00851301074473505,0.009076667747175193,0.00935067505683107,0.01134498000402262,0.012762085392652533,0.008137239409774955,0.013706822318405809,0.4,-0.0036049835975400235,-0.002446021470009052,-0.002080241415679529,0.0010191688246277142,0.0015809064139544748,-0.0043776250158940044,0.0019553981401723153
4,60,5,1.0,0.01028503444243518,0.011963621424828208,0.01208606121987077,0.012089085025502655,0.013914082070370083,0.009165976454173164,0.015130746766948366,0.2,-0.004445710496347477,-0.004405454341722903,-0.0009954715277082915,-0.00048505684480293354,0.00048795018370189085,-0.0044725479327638595,0.0011366215360384402
4,90,5,1.0,0.012026700571782501,0.013433863597794415,0.015587095911421711,0.01772855338505841,0.018157394066219766,0.011088591887774557,0.018443287853660673,0.6,-0.005251674460860922,-0.0030850925260670348,0.00030898283225955225,0.00039180320141385394,0.0018077036313626674,-0.006696062417390181,0.0027516372513285425
4,120,5,1.0,0.015748802711928668,0.01623187904935608,0.01895418115170533,0.019206933922738756,0.023121101075301142,0.015426751820310391,0.025730545843676067,0.6,-0.0056065562649646235,-0.005160084019712796,0.0025722148492768326,0.0047058845736256405,0.00545379726023949,-0.005904204428465842,0.005952405717982057
5,15,5,1.0,0.0028722784202584784,0.0031904144663854606,0.0036808992292138853,0.004587658261813177,0.00494719371893777,0.00266018772284049,0.005186884023687499,0.0,-0.0006235841536532671,-0.0005634954522553137,-0.0002418410359255052,-0.00022700344233950176,-0.00011271199347744342,-0.0006636432879185694,-3.651769423607121e-05
5,30,5,1.0,0.005017557467900202,0.006019430980598539,0.006282109440049366,0.006517369574210896,0.007243222020058626,0.004349641792767978,0.0077271236506237795,0.0,-0.001171002694436618,-0.001120875460949744,-0.001105654678192014,-0.00036425996023958795,-0.00016682744481761878,-0.0012044208500945341,-3.520576786963936e-05
5,45,5,1.0,0.006631649991924338,0.007141194676227203,0.008926800494565512,0.008953874785659899,0.009986878875739213,0.006291953535722428,0.010675548269125423,0.2,-0.001614383740664227,-0.0015811053156467025,-0.001189827093665663,-0.0008077735893823323,0.0009060410429167834,-0.0016365693573425766,0.0020485841311161934
5,60,5,1.0,0.008282367328484464,0.009904949828281495,0.010175685862648942,0.010179677563793899,0.011147760084180369,0.007200645661953109,0.011793148431104683,0.0,-0.0026241183691099847,-0.0025685514991415914,-0.0012014227241277098,-0.0006712569381148725,-0.00027975523941718976,-0.0026611629490889133,-1.8754106952068028e-05
5,90,5,1.0,0.010027270713252757,0.012190154076557436,0.012456583295638257,0.014925146793887567,0.015012166112347236,0.008585348471049636,0.015070178991320349,0.4,-0.0021389236237521203,-0.000976366335485368,-0.0008487040396771839,0.0006448317218403776,0.0017125058948619823,-0.002913961815929955,0.002424288676876385
5,120,5,1.0,0.01335863191692992,0.01532601165774361,0.015823775216509572,0.01806451425671418,0.018760848909548322,0.012047045423054126,0.01922507201143775,0.6,-0.0025505304288302444,-0.0002463540693236066,0.00042583931809958564,0.003132395486510786,0.003205343800588256,-0.00408664800183467,0.003253976009973236
6,15,5,1.0,0.0025198165979696263,0.002905584254136784,0.0030272142276575043,0.003957623554930123,0.004977903925189287,0.0022626381605248547,0.005658090838695395,0.2,-0.0006121417876819191,-0.0005223735215584835,-0.00033351360236077987,-6.475233556280102e-05,7.255772459857647e-05,-0.0006719872984308761,0.00016409776470616144
