date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag
1984-02-03,264.0,Nasdaq Composite,1984,2,3,198402,19841,198405,0.9917355371900827,False,0.05,7.377272727272727,0.0,2714.8766486163413,2722.253921343614,401.7727272727273,5.653437422323386,328.9,False
1984-02-06,258.6,Nasdaq Composite,1984,2,6,198402,19841,198406,0.9795454545454546,False,0.05,7.427272727272727,0.0,2659.345080803734,2666.772353531007,401.7727272727273,5.517038987123672,328.9,False
1984-02-07,257.8,Nasdaq Composite,1984,2,7,198402,19841,198406,0.9969064191802011,False,0.05,7.477272727272727,0.0,2651.118181868533,2658.5954545958057,401.7727272727273,5.496262564681259,328.9,False
1984-02-08,254.0,Nasdaq Composite,1984,2,8,198402,19841,198406,0.9852598913886733,False,0.05,7.527272727272727,0.0,2612.0404119263285,2619.567684653601,401.7727272727273,5.400116502940633,328.9,False
1984-02-09,251.7,Nasdaq Composite,1984,2,9,198402,19841,198406,0.9909448818897637,False,0.05,7.577272727272727,0.0,2588.388077487625,2595.965350214898,401.7727272727273,5.341676683070473,328.9,False
1984-02-10,254.0,Nasdaq Composite,1984,2,10,198402,19841,198406,1.0091378625347636,False,0.05,7.627272727272727,0.0,2612.040411926328,2619.6676846536006,401.7727272727273,5.398797471063997,328.9,False
1984-02-13,250.6,Nasdaq Composite,1984,2,13,198402,19841,198407,0.9866141732283464,False,0.05,7.677272727272727,0.0,2577.076091451723,2584.753364178996,401.7727272727273,5.312744814211737,328.9,False
1984-02-14,252.4,Nasdaq Composite,1984,2,14,198402,19841,198407,1.0071827613727056,False,0.05,7.727272727272727,0.0,2595.586614055926,2603.3138867831985,401.7727272727273,5.357298868823439,328.9,False
1984-02-15,252.7,Nasdaq Composite,1984,2,15,198402,19841,198407,1.001188589540412,False,0.05,7.777272727272727,0.0,2598.6717011566266,2606.4489738838993,401.7727272727273,5.364177692305944,328.9,False
1984-02-16,251.8,Nasdaq Composite,1984,2,16,198402,19841,198407,0.996438464582509,False,0.05,7.827272727272727,0.0,2589.4164398545254,2597.2437125817983,401.7727272727273,5.340927032670406,328.9,False
1984-02-17,251.3,Nasdaq Composite,1984,2,17,198402,19841,198407,0.9980142970611596,False,0.05,7.877272727272727,0.0,2584.274628020025,2592.1519007472975,401.7727272727273,5.327723424258019,328.9,False
1984-02-21,250.0,Nasdaq Composite,1984,2,21,198402,19841,198408,0.9948269001193791,False,0.05,7.927272727272727,0.0,2570.905917250323,2578.833189977596,401.7727272727273,5.294442738534526,328.9,False
1984-02-22,249.2,Nasdaq Composite,1984,2,22,198402,19841,198408,0.9967999999999999,False,0.05,7.977272727272727,0.0,2562.6790183151215,2570.656291042394,401.7727272727273,5.2737188310979715,328.9,False
1984-02-23,247.1,Nasdaq Composite,1984,2,23,198402,19841,198408,0.9915730337078652,False,0.05,8.027272727272727,0.0,2541.083408610219,2549.1106813374918,401.7727272727273,5.2203774556795794,328.9,False
1984-02-24,251.4,Nasdaq Composite,1984,2,24,198402,19841,198408,1.0174018615944962,False,0.05,8.077272727272726,0.0,2585.302990386924,2593.380263114197,401.7727272727273,5.327632702486756,328.9,False
1984-02-27,254.3,Nasdaq Composite,1984,2,27,198402,19841,198409,1.011535401750199,False,0.05,8.127272727272727,0.0,2615.1254990270286,2623.252771754301,401.7727272727273,5.399738403889487,328.9,False
1984-02-28,251.6,Nasdaq Composite,1984,2,28,198402,19841,198409,0.9893826189539913,False,0.05,8.177272727272728,0.0,2587.3597151207246,2595.5369878479974,401.7727272727273,5.331350135011579,328.9,False
1984-02-29,251.1,Nasdaq Composite,1984,2,29,198402,19841,198409,0.9980127186009539,False,0.05,8.227272727272727,0.0,2582.217903286224,2590.4451760134966,401.7727272727273,5.318158965886576,328.9,False
1984-03-01,253.5,Nasdaq Composite,1984,3,1,198403,19841,198409,1.009557945041816,False,0.045454545454545456,8.272727272727273,0.0,2606.898600091827,2615.1713273645546,401.7727272727273,5.377759583418712,328.9,False
1984-03-02,255.5,Nasdaq Composite,1984,3,2,198403,19841,198409,1.0078895463510849,False,0.045454545454545456,8.318181818181818,0.0,2627.46584742983,2635.784029248012,401.7727272727273,5.427316409161634,328.9,False
1984-03-05,253.9,Nasdaq Composite,1984,3,5,198403,19841,198410,0.9937377690802348,False,0.045454545454545456,8.363636363636363,0.0,2611.012049559428,2619.3756859230643,401.7727272727273,5.38659703982128,328.9,False
1984-03-06,252.2,Nasdaq Composite,1984,3,6,198403,19841,198410,0.993304450571091,False,0.045454545454545456,8.409090909090908,0.0,2593.529889322125,2601.938980231216,401.7727272727273,5.343379606060145,328.9,False
1984-03-07,249.2,Nasdaq Composite,1984,3,7,198403,19841,198410,0.9881046788263284,False,0.045454545454545456,8.454545454545455,0.0,2562.6790183151215,2571.133563769667,401.7727272727273,5.267583202541016,328.9,False
1984-03-08,249.7,Nasdaq Composite,1984,3,8,198403,19841,198410,1.0020064205457464,False,0.045454545454545456,8.5,0.0,2567.820830149622,2576.320830149622,401.7727272727273,5.279532269365354,328.9,False
1984-03-09,249.0,Nasdaq Composite,1984,3,9,198403,19841,198410,0.9971966359631559,False,0.045454545454545456,8.545454545454545,0.0,2560.622293581321,2569.1677481267757,401.7727272727273,5.261403617900638,328.9,False
1984-03-12,249.7,Nasdaq Composite,1984,3,12,198403,19841,198411,1.0028112449799196,False,0.045454545454545456,8.59090909090909,0.0,2567.820830149622,2576.411739240531,401.7727272727273,5.27836267869868,328.9,False
1984-03-13,250.7,Nasdaq Composite,1984,3,13,198403,19841,198411,1.0040048057669202,False,0.045454545454545456,8.636363636363637,0.0,2578.1044538186234,2586.740817454987,401.7727272727273,5.302835085171083,328.9,False
1984-03-14,250.3,Nasdaq Composite,1984,3,14,198403,19841,198411,0.9984044674910252,False,0.045454545454545456,8.681818181818182,0.0,2573.991004351023,2582.672822532841,401.7727272727273,5.292226145705703,328.9,False
1984-03-15,251.1,Nasdaq Composite,1984,3,15,198403,19841,198411,1.003196164602477,False,0.045454545454545456,8.727272727272727,0.0,2582.217903286224,2590.9451760134966,401.7727272727273,5.311681305757603,328.9,False
1984-03-16,253.4,Nasdaq Composite,1984,3,16,198403,19841,198411,1.0091596973317405,False,0.045454545454545456,8.772727272727273,0.0,2605.870237724927,2614.6429649976544,401.7727272727273,5.368705184892426,328.9,False
1984-03-19,251.6,Nasdaq Composite,1984,3,19,198403,19841,198412,0.9928966061562746,False,0.045454545454545456,8.818181818181818,0.0,2587.3597151207246,2596.1778969389065,401.7727272727273,5.323028200227603,328.9,False
1984-03-20,252.7,Nasdaq Composite,1984,3,20,198403,19841,198412,1.0043720190779013,False,0.045454545454545456,8.863636363636363,0.0,2598.6717011566257,2607.535337520262,401.7727272727273,5.349986431862493,328.9,False
1984-03-21,252.5,Nasdaq Composite,1984,3,21,198403,19841,198412,0.999208547685002,False,0.045454545454545456,8.909090909090908,0.0,2596.6149764228253,2605.5240673319163,401.7727272727273,5.3443862181850745,328.9,False
1984-03-22,250.8,Nasdaq Composite,1984,3,22,198403,19841,198412,0.9932673267326733,False,0.045454545454545456,8.954545454545455,0.0,2579.132816185523,2588.0873616400686,401.7727272727273,5.301230849499945,328.9,False
1984-03-23,250.0,Nasdaq Composite,1984,3,23,198403,19841,198412,0.996810207336523,False,0.045454545454545456,9.0,0.0,2570.9059172503216,2579.9059172503216,401.7727272727273,5.280616374848631,328.9,False
1984-03-26,249.3,Nasdaq Composite,1984,3,26,198403,19841,198413,0.9972000000000001,False,0.045454545454545456,9.045454545454545,0.0,2563.707380682021,2572.7528352274753,401.7727272727273,5.262509667515429,328.9,False
1984-03-27,249.1,Nasdaq Composite,1984,3,27,198403,19841,198413,0.999197753710389,False,0.045454545454545456,9.09090909090909,0.0,2561.6506559482204,2570.7415650391295,401.7727272727273,5.256921609786574,328.9,False
1984-03-28,251.0,Nasdaq Composite,1984,3,28,198403,19841,198413,1.0076274588518668,False,0.045454545454545456,9.136363636363637,0.0,2581.189540919323,2590.3259045556865,401.7727272727273,5.303890475688617,328.9,False
1984-03-29,251.6,Nasdaq Composite,1984,3,29,198403,19841,198413,1.002390438247012,False,0.045454545454545456,9.181818181818182,0.0,2587.359715120723,2596.541533302541,401.7727272727273,5.318318076833967,328.9,False
1984-03-30,250.8,Nasdaq Composite,1984,3,30,198403,19841,198413,0.9968203497615263,False,0.045454545454545456,9.227272727272727,0.0,2579.1328161855226,2588.360088912795,401.7727272727273,5.297713111709963,328.9,False
1984-04-02,249.8,Nasdaq Composite,1984,4,2,198404,19842,198414,0.9960127591706539,False,0.05,9.277272727272727,0.0,2568.8491925165217,2578.1264652437944,401.7727272727273,5.272050760841246,328.9,False
1984-04-03,248.9,Nasdaq Composite,1984,4,3,198404,19842,198414,0.9963971176941553,False,0.05,9.327272727272726,0.0,2559.59393121442,2568.921203941693,401.7727272727273,5.248896141916061,328.9,False
1984-04-04,248.5,Nasdaq Composite,1984,4,4,198404,19842,198414,0.9983929288871032,False,0.05,9.377272727272727,0.0,2555.4804817468194,2564.857754474092,401.7727272727273,5.238253081537375,328.9,False
1984-04-05,245.7,Nasdaq Composite,1984,4,5,198404,19842,198414,0.9887323943661971,False,0.05,9.427272727272728,0.0,2526.6863354736156,2536.1136082008884,401.7727272727273,5.16759145963251,328.9,False
1984-04-06,243.9,Nasdaq Composite,1984,4,6,198404,19842,198414,0.9926739926739927,False,0.05,9.477272727272727,0.0,2508.1758128694137,2517.653085596686,401.7727272727273,5.121952791724464,328.9,False
1984-04-09,242.8,Nasdaq Composite,1984,4,9,198404,19842,198415,0.9954899548995491,False,0.05,9.527272727272727,0.0,2496.863826833512,2506.391099560785,401.7727272727273,5.0938271324113416,328.9,False
1984-04-10,243.4,Nasdaq Composite,1984,4,10,198404,19842,198415,1.0024711696869852,False,0.05,9.577272727272726,0.0,2503.034001034913,2512.611273762186,401.7727272727273,5.1082077884093495,328.9,False
1984-04-11,241.8,Nasdaq Composite,1984,4,11,198404,19842,198415,0.9934264585045194,False,0.05,9.627272727272727,0.0,2486.5802031645107,2496.2074758917834,401.7727272727273,5.067592308925093,328.9,False
1984-04-12,242.6,Nasdaq Composite,1984,4,12,198404,19842,198415,1.0033085194375517,False,0.05,9.677272727272728,0.0,2494.8071020997118,2504.4843748269845,401.7727272727273,5.086971381278367,328.9,False
1984-04-13,244.0,Nasdaq Composite,1984,4,13,198404,19842,198415,1.0057708161582852,False,0.05,9.727272727272727,0.0,2509.204175236314,2518.9314479635864,401.7727272727273,5.121340092256588,328.9,False
1984-04-16,243.9,Nasdaq Composite,1984,4,16,198404,19842,198416,0.9995901639344262,False,0.05,9.777272727272727,0.0,2508.1758128694137,2517.9530855966864,401.7727272727273,5.118219136427375,328.9,False
1984-04-17,245.6,Nasdaq Composite,1984,4,17,198404,19842,198416,1.006970069700697,False,0.05,9.827272727272726,0.0,2525.6579731067154,2535.4852458339883,401.7727272727273,5.160071054018435,328.9,False
1984-04-18,245.5,Nasdaq Composite,1984,4,18,198404,19842,198416,0.9995928338762216,False,0.05,9.877272727272727,0.0,2524.6296107398157,2534.5068834670883,401.7727272727273,5.156946151990983,328.9,False
1984-04-19,245.5,Nasdaq Composite,1984,4,19,198404,19842,198416,1.0,False,0.05,9.927272727272728,0.0,2524.6296107398157,2534.5568834670885,401.7727272727273,5.156319852968395,328.9,False
1984-04-23,243.9,Nasdaq Composite,1984,4,23,198404,19842,198417,0.9934826883910387,False,0.05,9.977272727272727,0.0,2508.1758128694137,2518.153085596686,401.7727272727273,5.11573305548679,328.9,False
1984-04-24,244.1,Nasdaq Composite,1984,4,24,198404,19842,198417,1.000820008200082,False,0.05,10.027272727272727,0.0,2510.2325376032136,2520.2598103304863,401.7727272727273,5.120106387397975,328.9,False
1984-04-25,243.9,Nasdaq Composite,1984,4,25,198404,19842,198417,0.9991806636624335,False,0.05,10.077272727272728,0.0,2508.1758128694137,2518.2530855966866,401.7727272727273,5.114490920472712,328.9,False
1984-04-26,245.9,Nasdaq Composite,1984,4,26,198404,19842,198417,1.00820008200082,False,0.05,10.127272727272727,0.0,2528.743060207416,2538.8703329346886,401.7727272727273,5.1638027019536015,328.9,False
1984-04-27,246.9,Nasdaq Composite,1984,4,27,198404,19842,198417,1.0040666937779585,False,0.05,10.177272727272728,0.0,2539.026683876417,2549.2039566036897,401.7727272727273,5.1881392319545805,328.9,False
1984-04-30,247.4,Nasdaq Composite,1984,4,30,198404,19842,198418,1.002025111381126,False,0.05,10.227272727272727,0.0,2544.1684957109183,2554.3957684381908,401.7727272727273,5.199989729218909,328.9,False
1984-05-01,250.3,Nasdaq Composite,1984,5,1,198405,19842,198418,1.0117219078415522,False,0.045454545454545456,10.272727272727273,0.0,2573.991004351022,2584.2637316237497,401.7727272727273,5.271792840123827,328.9,False
1984-05-02,253.0,Nasdaq Composite,1984,5,2,198405,19842,198418,1.01078705553336,False,0.045454545454545456,10.318181818181818,0.0,2601.7567882573258,2612.0749700755077,401.7727272727273,5.338589161886297,328.9,False
1984-05-03,252.6,Nasdaq Composite,1984,5,3,198405,19842,198418,0.9984189723320158,False,0.045454545454545456,10.363636363636363,0.0,2597.6433387897255,2608.006975153362,401.7727272727273,5.328019571343769,328.9,False
1984-05-04,250.9,Nasdaq Composite,1984,5,4,198405,19842,198418,0.9932699920823437,False,0.045454545454545456,10.409090909090908,0.0,2580.1611785524233,2590.5702694615143,401.7727272727273,5.285018298208349,328.9,False
1984-05-07,251.4,Nasdaq Composite,1984,5,7,198405,19842,198419,1.0019928258270228,False,0.045454545454545456,10.454545454545455,0.0,2585.302990386924,2595.7575358414697,401.7727272727273,5.296908786912816,328.9,False
1984-05-08,252.4,Nasdaq Composite,1984,5,8,198405,19842,198419,1.0039777247414479,False,0.045454545454545456,10.5,0.0,2595.586614055925,2606.086614055925,401.7727272727273,5.321268523619663,328.9,False
1984-05-09,252.6,Nasdaq Composite,1984,5,9,198405,19842,198419,1.0007923930269413,False,0.045454545454545456,10.545454545454545,0.0,2597.6433387897255,2608.18879333518,401.7727272727273,5.325670097384407,328.9,False
1984-05-10,252.9,Nasdaq Composite,1984,5,10,198405,19842,198419,1.0011876484560571,False,0.045454545454545456,10.59090909090909,0.0,2600.728425890426,2611.319334981335,401.7727272727273,5.332564524866553,328.9,False
1984-05-11,250.6,Nasdaq Composite,1984,5,11,198405,19842,198419,0.9909054962435745,False,0.045454545454545456,10.636363636363637,0.0,2577.076091451723,2587.7124550880867,401.7727272727273,5.274625152864312,328.9,False
1984-05-14,248.9,Nasdaq Composite,1984,5,14,198405,19842,198420,0.9932162809257782,False,0.045454545454545456,10.681818181818182,0.0,2559.593931214421,2570.275749396239,401.7727272727273,5.231658197786781,328.9,False
1984-05-15,249.0,Nasdaq Composite,1984,5,15,198405,19842,198420,1.0004017677782242,False,0.045454545454545456,10.727272727272727,0.0,2560.622293581321,2571.3495663085937,401.7727272727273,5.23357470620265,328.9,False
1984-05-16,248.7,Nasdaq Composite,1984,5,16,198405,19842,198420,0.9987951807228915,False,0.045454545454545456,10.772727272727273,0.0,2557.537206480621,2568.3099337533486,401.7727272727273,5.225519892306486,328.9,False
1984-05-17,246.1,Nasdaq Composite,1984,5,17,198405,19842,198420,0.989545637314033,False,0.045454545454545456,10.818181818181818,0.0,2530.7997849412177,2541.6179667593997,401.7727272727273,5.160140494514354,328.9,False
1984-05-18,244.6,Nasdaq Composite,1984,5,18,198405,19842,198420,0.9939049167005283,False,0.045454545454545456,10.863636363636363,0.0,2515.374349437716,2526.2379858013524,401.7727272727273,5.122189434636455,328.9,False
1984-05-21,243.1,Nasdaq Composite,1984,5,21,198405,19842,198421,0.9938675388389206,False,0.045454545454545456,10.909090909090908,0.0,2499.9489139342136,2510.8580048433046,401.7727272727273,5.084246734943572,328.9,False
1984-05-22,240.8,Nasdaq Composite,1984,5,22,198405,19842,198421,0.9905388728918142,False,0.045454545454545456,10.954545454545455,0.0,2476.296579495511,2487.2511249500567,401.7727272727273,5.026379377632296,328.9,False
1984-05-23,239.6,Nasdaq Composite,1984,5,23,198405,19842,198421,0.995016611295681,False,0.045454545454545456,11.0,0.0,2463.9562310927095,2474.9562310927095,401.7727272727273,4.995929642554741,328.9,False
1984-05-24,235.4,Nasdaq Composite,1984,5,24,198405,19842,198421,0.9824707846410685,False,0.045454545454545456,11.045454545454545,0.0,2420.765011682904,2431.8104662283586,401.7727272727273,4.890754267454732,328.9,False
1984-05-25,235.2,Nasdaq Composite,1984,5,25,198405,19842,198421,0.9991503823279524,False,0.045454545454545456,11.09090909090909,0.0,2418.7082869491037,2429.7991960400127,401.7727272727273,4.885234208177946,328.9,False
1984-05-29,232.6,Nasdaq Composite,1984,5,29,198405,19842,198422,0.9889455782312926,False,0.045454545454545456,11.136363636363637,0.0,2391.9708654097008,2403.1072290460643,401.7727272727273,4.819942650706012,328.9,False
1984-05-30,231.9,Nasdaq Composite,1984,5,30,198405,19842,198422,0.9969905417024936,False,0.045454545454545456,11.181818181818182,0.0,2384.7723288414,2395.954147023218,401.7727272727273,4.801980323006141,328.9,False
1984-05-31,232.8,Nasdaq Composite,1984,5,31,198405,19842,198422,1.0038809831824063,False,0.045454545454545456,11.227272727272727,0.0,2394.027590143501,2405.2548628707736,401.7727272727273,4.8238616534401295,328.9,False
1984-06-01,235.9,Nasdaq Composite,1984,6,1,198406,19842,198422,1.013316151202749,False,0.047619047619047616,11.274891774891774,0.0,2425.906823517405,2437.1817152922968,401.7727272727273,4.900486052702124,328.9,False
1984-06-04,238.8,Nasdaq Composite,1984,6,4,198406,19842,198423,1.0122933446375584,False,0.047619047619047616,11.322510822510823,0.0,2455.729332157509,2467.05184298002,401.7727272727273,4.97211397147901,328.9,False
1984-06-05,238.4,Nasdaq Composite,1984,6,5,198406,19842,198423,0.998324958123953,False,0.047619047619047616,11.37012987012987,0.0,2451.615882689908,2462.986012560038,401.7727272727273,4.96158440107893,328.9,False
1984-06-06,239.5,Nasdaq Composite,1984,6,6,198406,19842,198423,1.0046140939597314,False,0.047619047619047616,11.417748917748918,0.0,2462.9278687258093,2474.3456176435584,401.7727272727273,4.988389762650078,328.9,False
1984-06-07,239.9,Nasdaq Composite,1984,6,7,198406,19842,198423,1.001670146137787,False,0.047619047619047616,11.465367965367966,0.0,2467.0413181934096,2478.5066861587775,401.7727272727273,4.997769118383766,328.9,False
1984-06-08,240.4,Nasdaq Composite,1984,6,8,198406,19842,198423,1.0020842017507294,False,0.047619047619047616,11.512987012987013,0.0,2472.1831300279105,2483.6961170408977,401.7727272727273,5.009634572860795,328.9,False
1984-06-11,238.1,Nasdaq Composite,1984,6,11,198406,19842,198424,0.9904326123128119,False,0.047619047619047616,11.56060606060606,0.0,2448.530795589207,2460.091401649813,401.7727272727273,4.951834036249547,328.9,False
1984-06-12,237.0,Nasdaq Composite,1984,6,12,198406,19842,198424,0.9953800923981521,False,0.047619047619047616,11.608225108225108,0.0,2437.2188095533056,2448.827034661531,401.7727272727273,4.923899058621374,328.9,False
1984-06-13,237.8,Nasdaq Composite,1984,6,13,198406,19842,198424,1.0033755274261604,False,0.047619047619047616,11.655844155844155,0.0,2445.445708488507,2457.101552644351,401.7727272727273,4.94323112249843,328.9,False
1984-06-14,235.6,Nasdaq Composite,1984,6,14,198406,19842,198424,0.9907485281749369,False,0.047619047619047616,11.703463203463203,0.0,2422.8217364167044,2434.5251996201678,401.7727272727273,4.887945317519695,328.9,False
1984-06-15,235.6,Nasdaq Composite,1984,6,15,198406,19842,198424,1.0,False,0.047619047619047616,11.75108225108225,0.0,2422.8217364167044,2434.5728186677866,401.7727272727273,4.887382449565121,328.9,False
1984-06-18,236.8,Nasdaq Composite,1984,6,18,198406,19842,198425,1.00509337860781,False,0.047619047619047616,11.798701298701298,0.0,2435.162084819506,2446.9607861182076,401.7727272727273,4.916658204776322,328.9,False
1984-06-19,237.9,Nasdaq Composite,1984,6,19,198406,19842,198425,1.0046452702702702,False,0.047619047619047616,11.846320346320347,0.0,2446.474070855407,2458.320391201727,401.7727272727273,4.943440964222457,328.9,False
1984-06-20,238.4,Nasdaq Composite,1984,6,20,198406,19842,198425,1.0021017234131988,False,0.047619047619047616,11.893939393939394,0.0,2451.6158826899077,2463.509822083847,401.7727272727273,4.955301745569332,328.9,False
1984-06-21,239.8,Nasdaq Composite,1984,6,21,198406,19842,198425,1.0058724832214765,False,0.047619047619047616,11.941558441558442,0.0,2466.0129558265094,2477.9545142680677,401.7727272727273,4.989530939183864,328.9,False
1984-06-22,241.1,Nasdaq Composite,1984,6,22,198406,19842,198425,1.0054211843202667,False,0.047619047619047616,11.98917748917749,0.0,2479.381666596211,2491.3708440853884,401.7727272727273,5.021266857612286,328.9,False
1984-06-25,240.9,Nasdaq Composite,1984,6,25,198406,19842,198426,0.9991704686851929,False,0.047619047619047616,12.036796536796537,0.0,2477.3249418624105,2489.361738399207,401.7727272727273,5.015718815464136,328.9,False
1984-06-26,238.9,Nasdaq Composite,1984,6,26,198406,19842,198426,0.991697799916978,False,0.047619047619047616,12.084415584415584,0.0,2456.757694524408,2468.842110108824,401.7727272727273,4.965445209099677,328.9,False
1984-06-27,237.2,Nasdaq Composite,1984,6,27,198406,19842,198426,0.9928840519045625,False,0.047619047619047616,12.132034632034632,0.0,2439.275534287106,2451.4075689191404,401.7727272727273,4.922636786390008,328.9,False
1984-06-28,238.3,Nasdaq Composite,1984,6,28,198406,19842,198426,1.0046374367622262,False,0.047619047619047616,12.17965367965368,0.0,2450.5875203230075,2462.7671740026612,401.7727272727273,4.949397291390301,328.9,False
1984-06-29,239.4,Nasdaq Composite,1984,6,29,198406,19842,198426,1.004616030214016,False,0.047619047619047616,12.227272727272727,0.0,2461.899506358909,2474.1267790861816,401.7727272727273,4.976151640304786,328.9,False
1984-07-02,237.9,Nasdaq Composite,1984,7,2,198407,19843,198427,0.993734335839599,False,0.047619047619047616,12.274891774891774,0.0,2446.4740708554073,2458.748962630299,401.7727272727273,4.938324119061101,328.9,False
1984-07-03,238.3,Nasdaq Composite,1984,7,3,198407,19843,198427,1.0016813787305592,False,0.047619047619047616,12.322510822510822,0.0,2450.587520323008,2462.9100311455186,401.7727272727273,4.947689817623722,328.9,False
1984-07-05,237.8,Nasdaq Composite,1984,7,5,198407,19843,198427,0.9979018044481746,False,0.047619047619047616,12.37012987012987,0.0,2445.4457084885075,2457.8158383586374,401.7727272727273,4.934705370303712,328.9,False
1984-07-06,236.7,Nasdaq Composite,1984,7,6,198407,19843,198427,0.9953742640874683,False,0.047619047619047616,12.417748917748918,0.0,2434.1337224526055,2446.5514713703546,401.7727272727273,4.906826960080185,328.9,False
1984-07-09,237.0,Nasdaq Composite,1984,7,9,198407,19843,198428,1.0012674271229405,False,0.047619047619047616,12.465367965367966,0.0,2437.218809553306,2449.684177518674,401.7727272727273,4.913710510161184,328.9,False
1984-07-10,236.3,Nasdaq Composite,1984,7,10,198407,19843,198428,0.9970464135021098,False,0.047619047619047616,12.512987012987013,0.0,2430.0202729850052,2442.5332599979924,401.7727272727273,4.895769937926188,328.9,False
1984-07-11,234.8,Nasdaq Composite,1984,7,11,198407,19843,198428,0.9936521371138384,False,0.047619047619047616,12.56060606060606,0.0,2414.5948374815034,2427.1554435421094,401.7727272727273,4.8579777398441895,328.9,False
1984-07-12,234.2,Nasdaq Composite,1984,7,12,198407,19843,198428,0.9974446337308347,False,0.047619047619047616,12.608225108225108,0.0,2408.424663280103,2421.032888388328,401.7727272727273,4.8425293790111335,328.9,False
1984-07-13,234.7,Nasdaq Composite,1984,7,13,198407,19843,198428,1.002134927412468,False,0.047619047619047616,12.655844155844155,0.0,2413.5664751146032,2426.2223192704473,401.7727272727273,4.854379949980396,328.9,False
1984-07-16,233.7,Nasdaq Composite,1984,7,16,198407,19843,198429,0.9957392415850022,False,0.047619047619047616,12.703463203463203,0.0,2403.2828514456023,2415.9863146490657,401.7727272727273,4.82901109922224,328.9,False
1984-07-17,233.5,Nasdaq Composite,1984,7,17,198407,19843,198429,0.9991442019683355,False,0.047619047619047616,12.75108225108225,0.0,2401.226126711802,2413.977208962884,401.7727272727273,4.823494702839811,328.9,False
1984-07-18,232.2,Nasdaq Composite,1984,7,18,198407,19843,198429,0.9944325481798715,False,0.047619047619047616,12.798701298701298,0.0,2387.8574159421005,2400.656117240802,401.7727272727273,4.790693597755207,328.9,False
1984-07-19,230.9,Nasdaq Composite,1984,7,19,198407,19843,198429,0.9944013781223084,False,0.047619047619047616,12.846320346320347,0.0,2374.488705172399,2387.3350255187192,401.7727272727273,4.757900027092351,328.9,False
1984-07-20,229.4,Nasdaq Composite,1984,7,20,198407,19843,198429,0.9935036812472932,False,0.047619047619047616,12.893939393939394,0.0,2359.0632696688967,2371.9572090628362,401.7727272727273,4.7201540411483185,328.9,False
1984-07-23,227.1,Nasdaq Composite,1984,7,23,198407,19843,198430,0.9899738448125545,False,0.047619047619047616,12.941558441558442,0.0,2335.4109352301934,2348.3524936717517,401.7727272727273,4.662579213125133,328.9,False
1984-07-24,225.7,Nasdaq Composite,1984,7,24,198407,19843,198430,0.9938353148392778,False,0.047619047619047616,12.98917748917749,0.0,2321.013862093592,2334.0030395827694,401.7727272727273,4.6273322423924395,328.9,False
1984-07-25,225.3,Nasdaq Composite,1984,7,25,198407,19843,198430,0.998227735932654,True,0.047619047619047616,13.036796536796537,13.036796536796537,2329.937209162788,2329.937209162788,414.80952380952385,4.616884558881706,328.9,False
1984-07-26,227.1,Nasdaq Composite,1984,7,26,198407,19843,198430,1.0079893475366177,False,0.047619047619047616,0.047619047619047616,0.0,2348.5518872652865,2348.5995063129058,414.80952380952385,4.661224705299704,328.9,False
1984-07-27,229.3,Nasdaq Composite,1984,7,27,198407,19843,198430,1.0096873623954206,False,0.047619047619047616,0.09523809523809523,0.0,2371.303160501674,2371.398398596912,414.80952380952385,4.715524660913021,328.9,False
1984-07-30,228.9,Nasdaq Composite,1984,7,30,198407,19843,198431,0.9982555604012211,False,0.047619047619047616,0.14285714285714285,0.0,2367.1665653677856,2367.309422510643,414.80952380952385,4.705014674400217,328.9,False
1984-07-31,229.7,Nasdaq Composite,1984,7,31,198407,19843,198431,1.0034949759720402,False,0.047619047619047616,0.19047619047619047,0.0,2375.4397556355625,2375.6302318260387,414.80952380952385,4.724410197171177,328.9,False
1984-08-01,233.4,Nasdaq Composite,1984,8,1,198408,19843,198431,1.0161079669133652,False,0.043478260869565216,0.23395445134575568,0.0,2413.7032606240327,2413.9372150753784,414.80952380952385,4.8161068454571225,328.9,False
1984-08-02,238.9,Nasdaq Composite,1984,8,2,198408,19843,198431,1.0235646958011997,False,0.043478260869565216,0.2774327122153209,0.0,2470.581443715002,2470.858876427217,414.80952380952385,4.952629533657273,328.9,False
1984-08-03,246.2,Nasdaq Composite,1984,8,3,198408,19843,198431,1.0305567182921724,False,0.043478260869565216,0.32091097308488614,0.0,2546.07430490847,2546.3952158815546,414.80952380952385,5.133964177343501,328.9,False
1984-08-06,249.3,Nasdaq Composite,1984,8,6,198408,19843,198432,1.012591389114541,False,0.043478260869565216,0.36438923395445133,0.0,2578.132917196107,2578.4973064300616,414.80952380952385,5.210643842066332,328.9,False
1984-08-07,249.1,Nasdaq Composite,1984,8,7,198408,19843,198432,0.999197753710389,False,0.043478260869565216,0.4078674948240165,0.0,2576.0646196291627,2576.472487123987,414.80952380952385,5.205116984696512,328.9,False
1984-08-08,248.0,Nasdaq Composite,1984,8,8,198408,19843,198432,0.9955841027699719,False,0.043478260869565216,0.45134575569358176,0.0,2564.6889830109685,2565.140328766662,414.80952380952385,5.17717805063692,328.9,False
