date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
1995-05-11,853.83,Nasdaq Composite,1995,5,11,199505,19952,199519,1.007326396262476,False,0.045454545454545456,13.496047430830039,0.0,7706.792807924695,7720.288855355525,530.9130434782608,13.181043234350971,853.83,True,853.83,0.0,False
1995-05-12,858.94,Nasdaq Composite,1995,5,12,199505,19952,199519,1.0059847979105911,False,0.045454545454545456,13.541501976284584,0.0,7752.916405418921,7766.457907395206,530.9130434782608,13.264658036625026,858.94,True,858.94,0.0,False
1995-05-15,863.06,Nasdaq Composite,1995,5,15,199505,19952,199520,1.0047966097748386,False,0.045454545454545456,13.58695652173913,0.0,7790.104120032661,7803.6910765544,530.9130434782608,13.331847707170619,863.06,True,863.06,0.0,False
1995-05-16,868.25,Nasdaq Composite,1995,5,16,199505,19952,199520,1.006013486895465,False,0.045454545454545456,13.632411067193676,0.0,7836.949809072787,7850.582220139981,530.9130434782608,13.41676200693486,868.25,True,868.25,0.0,False
1995-05-17,871.93,Nasdaq Composite,1995,5,17,199505,19952,199520,1.0042384105960265,False,0.045454545454545456,13.67786561264822,0.0,7870.166020184088,7883.843885796736,530.9130434782608,13.476635129582524,871.93,True,871.93,0.0,False
1995-05-18,864.06,Nasdaq Composite,1995,5,18,199505,19952,199520,0.9909740460816808,False,0.045454545454545456,13.723320158102766,0.0,7799.130264356384,7812.853584514487,530.9130434782608,13.345082528736334,871.93,False,871.93,-0.009025953918319174,False
1995-05-19,864.57,Nasdaq Composite,1995,5,19,199505,19952,199520,1.000590236789112,False,0.045454545454545456,13.768774703557312,0.0,7803.733597961484,7817.502372665041,530.9130434782608,13.352420278613948,871.93,False,871.93,-0.008441044579266532,False
1995-05-22,871.18,Nasdaq Composite,1995,5,22,199505,19952,199521,1.0076454191100777,False,0.045454545454545456,13.814229249011857,0.0,7863.396411941294,7877.210641190306,530.9130434782608,13.460833954121059,871.93,False,871.93,-0.0008601607927242183,False
1995-05-23,879.64,Nasdaq Composite,1995,5,23,199505,19952,199521,1.0097109667347737,False,0.045454545454545456,13.859683794466402,0.0,7939.757592919994,7953.61727671446,530.9130434782608,13.599881525883868,879.64,True,879.64,0.0,False
1995-05-24,877.98,Nasdaq Composite,1995,5,24,199505,19952,199521,0.9981128643535992,False,0.045454545454545456,13.905138339920947,0.0,7924.774193342614,7938.679331682535,530.9130434782608,13.571245227516751,879.64,False,879.64,-0.0018871356464007505,False
1995-05-25,877.32,Nasdaq Composite,1995,5,25,199505,19952,199521,0.9992482744481651,False,0.045454545454545456,13.950592885375494,0.0,7918.816938088958,7932.767530974333,530.9130434782608,13.559179584669671,879.64,False,879.64,-0.0026374425901504184,False
1995-05-26,871.87,Nasdaq Composite,1995,5,26,199505,19952,199521,0.9937878995121506,False,0.045454545454545456,13.996047430830039,0.0,7869.624451524665,7883.620498955495,530.9130434782608,13.467772020105183,879.64,False,879.64,-0.008833159019598913,False
1995-05-30,858.7,Nasdaq Composite,1995,5,30,199505,19952,199522,0.9848945370296031,False,0.045454545454545456,14.041501976284584,0.0,7750.75013078123,7764.791632757515,530.9130434782608,13.248512463146664,879.64,False,879.64,-0.023805193033513694,False
1995-05-31,864.58,Nasdaq Composite,1995,5,31,199505,19952,199522,1.0068475602655176,False,0.045454545454545456,14.08695652173913,0.0,7803.8238594047225,7817.9108159264615,530.9130434782608,13.344790487938464,879.64,False,879.64,-0.01712064026192528,False
1995-06-01,868.82,Nasdaq Composite,1995,6,1,199506,19952,199522,1.0049041152929747,False,0.045454545454545456,14.132411067193676,0.0,7842.09471133731,7856.227122404504,530.9130434782608,13.413893477849983,879.64,False,879.64,-0.012300486562684676,False
1995-06-02,872.97,Nasdaq Composite,1995,6,2,199506,19952,199522,1.0047765935406643,False,0.045454545454545456,14.17786561264822,0.0,7879.553210280762,7893.73107589341,530.9130434782608,13.481494635561628,879.64,False,879.64,-0.007582647446682689,False
1995-06-05,882.85,Nasdaq Composite,1995,6,5,199506,19952,199523,1.0113176856020252,False,0.045454545454545456,14.223320158102766,0.0,7968.731516199148,7982.954836357251,530.9130434782608,13.64395950970229,882.85,True,882.85,0.0,False
1995-06-06,879.4,Nasdaq Composite,1995,6,6,199506,19952,199523,0.9960922013932151,False,0.045454545454545456,14.268774703557312,0.0,7937.591318282302,7951.860092985859,530.9130434782608,13.585703021985072,882.85,False,882.85,-0.003907798606784918,False
1995-06-07,881.58,Nasdaq Composite,1995,6,7,199506,19952,199523,1.00247896292927,False,0.045454545454545456,14.314229249011857,0.0,7957.268312908021,7971.582542157033,530.9130434782608,13.620659935594393,882.85,False,882.85,-0.0014385229653961495,False
1995-06-08,886.13,Nasdaq Composite,1995,6,8,199506,19952,199523,1.0051611878672384,False,0.045454545454545456,14.359683794466402,0.0,7998.337269580962,8012.696953375428,530.9130434782608,13.694842695420096,886.13,True,886.13,0.0,False
1995-06-09,884.38,Nasdaq Composite,1995,6,9,199506,19952,199523,0.9980251204676515,False,0.045454545454545456,14.405138339920947,0.0,7982.541517014446,7996.946655354367,530.9130434782608,13.664735051912652,886.13,False,886.13,-0.001974879532348539,False
1995-06-12,887.98,Nasdaq Composite,1995,6,12,199506,19952,199524,1.0040706483638255,False,0.045454545454545456,14.450592885375494,0.0,8015.035636579851,8029.486229465226,530.9130434782608,13.723178617122437,887.98,True,887.98,0.0,False
1995-06-13,894.23,Nasdaq Composite,1995,6,13,199506,19952,199524,1.0070384468118652,False,0.045454545454545456,14.496047430830039,0.0,8071.449038603123,8085.945086033953,530.9130434782608,13.825468113405035,894.23,True,894.23,0.0,False
1995-06-14,895.72,Nasdaq Composite,1995,6,14,199506,19952,199524,1.0016662379924628,False,0.045454545454545456,14.541501976284584,0.0,8084.89799364547,8099.439495621755,530.9130434782608,13.848972408639886,895.72,True,895.72,0.0,False
1995-06-15,902.68,Nasdaq Composite,1995,6,15,199506,19952,199524,1.0077702853570312,False,0.045454545454545456,14.58695652173913,0.0,8147.719958138585,8162.306914660324,530.9130434782608,13.962982428341569,902.68,True,902.68,0.0,False
1995-06-16,908.65,Nasdaq Composite,1995,6,16,199506,19952,199524,1.0066136393849427,False,0.045454545454545456,14.632411067193676,0.0,8201.606039751214,8216.238450818408,530.9130434782608,14.060593727545827,908.65,True,908.65,0.0,False
1995-06-19,922.09,Nasdaq Composite,1995,6,19,199506,19952,199525,1.0147911737192539,False,0.045454545454545456,14.67786561264822,0.0,8322.917419462055,8337.595285074703,530.9130434782608,14.281770913241981,922.09,True,922.09,0.0,False
1995-06-20,929.83,Nasdaq Composite,1995,6,20,199506,19952,199525,1.0083939745577981,False,0.045454545454545456,14.723320158102766,0.0,8392.779776527675,8407.503096685778,530.9130434782608,14.408619470767007,929.83,True,929.83,0.0,False
1995-06-21,929.19,Nasdaq Composite,1995,6,21,199506,19952,199525,0.9993117021391007,False,0.045454545454545456,14.768774703557312,0.0,8387.003044160492,8401.77181886405,530.9130434782608,14.396832987505968,929.83,False,929.83,-0.0006882978608993007,False
