horizon_years,contribution_interval_days,window_count,annual_alpha_theoretical_mean,annual_alpha_theoretical_median,final_relative_advantage_theoretical_mean,final_relative_advantage_theoretical_median,theoretical_win_rate,annual_alpha_implementable_mean,annual_alpha_implementable_median,final_relative_advantage_implementable_mean,final_relative_advantage_implementable_median,implementable_win_rate,implementable_minus_theoretical_annual_alpha_mean,implementable_minus_theoretical_annual_alpha_median
12,60,5,0.003924849197294589,0.003992563025562168,0.05813566719225616,0.06020066156056192,1.0,-0.00030849201449816287,-0.00045822246873239436,0.00731683929445035,0.008152443948574062,0.2,-0.004233341211792752,-0.004171638474762984
12,90,5,0.005122890309884132,0.0052723588907637176,0.0834537635740161,0.08423646972681009,1.0,-8.911469340051603e-05,-0.00017528535686706093,0.019809870256598215,0.018820453802850468,0.2,-0.005212005003284647,-0.0052889800060476055
12,120,5,0.006046109275082134,0.005892808176857889,0.1025280696380881,0.10212627597897894,1.0,0.0001966142105812807,0.00023857712299157896,0.03003709598535531,0.03054231377025185,0.6,-0.005849495064500854,-0.00565423105386631
15,15,5,0.0012437740527071917,0.0012651167757364856,0.021015916556915835,0.021012682254516912,1.0,-5.2801397448898335e-05,-5.531181348250591e-05,0.001989268064489913,0.0019478264276959756,0.2,-0.00129657545015609,-0.0013204285892189915
15,30,5,0.0020043339549985274,0.0020112830776861657,0.03518067092857931,0.03477045750142893,1.0,-7.849342133949832e-05,-8.080461770321179e-05,0.0043746545248219085,0.004293826464087713,0.2,-0.0020828273763380256,-0.0020920876953893774
15,45,5,0.002673257891796177,0.0026810542095048184,0.048138300976372325,0.047571773668780404,1.0,-5.775588973153667e-05,-9.432390341346242e-05,0.007446380547204745,0.0068304678571309285,0.4,-0.0027310137815277137,-0.0026409910237027434
15,60,5,0.0031866868154914797,0.0032194667465326177,0.058817997197645557,0.058287174688584686,1.0,0.00013565154476180563,0.00014560958483156305,0.012996073461413005,0.013059513769017927,0.8,-0.003051035270729674,-0.0029607834851395065
15,90,5,0.004069127601183853,0.004101657053508179,0.07849540066939147,0.07689274698984394,1.0,-4.763986255460484e-05,-2.4794776266157115e-05,0.015970876579133274,0.016306665873409898,0.4,-0.004116767463738458,-0.004133823167589146
15,120,5,0.005059807320633158,0.004870585226697033,0.10005392865679363,0.09827009453375934,1.0,0.0004246120631882233,0.00031425526914230506,0.028629538866475547,0.027081754764947563,0.8,-0.004635195257444935,-0.0044904206549915004
20,15,5,0.0009326475102250598,0.0009778038501175867,0.01972202357059505,0.02078417945707245,1.0,-3.7747954055644684e-05,-3.261010089383731e-05,0.0009329592958795985,0.0011499899116711454,0.0,-0.0009703954642807045,-0.001010413951011424
20,30,5,0.0014771965917555363,0.0015345502399954913,0.03295702895994275,0.03445737993017728,1.0,-0.00011244260547904616,-0.00010308784500123735,0.0019669362751138842,0.0021008022695374606,0.0,-0.0015896391972345825,-0.0016084612904865292
20,45,5,0.0019148567867596888,0.0020061548732042134,0.04381008835655655,0.04411957791095156,1.0,-0.00016177972113089466,-0.00014166386199243597,0.0030705642488335627,0.0034050940906515947,0.0,-0.0020766365078905835,-0.0021478187351966493
20,60,5,0.002355885828600002,0.002497883464556594,0.054827510419170354,0.05798128485783538,1.0,-0.0001148445536561571,-5.9121852370891403e-05,0.006044753373768685,0.0071038092128581365,0.4,-0.002470730382256159,-0.0023545607318145034
20,90,5,0.0029252316060988993,0.0031040589270168173,0.07072904290278634,0.07375181232790351,1.0,-0.00014883228739863695,-0.00011032095294272182,0.009458396254684675,0.01017191624468472,0.4,-0.003074063893497536,-0.003160645010456209
20,120,5,0.003614528151077456,0.003787789319828372,0.08958294085024802,0.09259540694632529,1.0,-1.1604123754915818e-05,0.00017080407559255661,0.01646704421852807,0.020056338360268544,0.6,-0.003626132274832372,-0.003474589244509385
