horizon_years,contribution_interval_days,window_stride_days,window_number,start_date,end_date,final_relative_advantage,mean_relative_advantage,median_relative_advantage,std_relative_advantage,percent_time_btd_better,annual_return_btd,annual_return_dca,annual_alpha
2,45,20328,3,2005-08-30,2007-08-30,0.09201934439273463,0.1851806942464607,0.12674995967894587,0.2169802335566873,0.9265873015873016,0.07358633187913388,0.058966450887520505,0.014619880991613377
2,45,27105,4,2024-03-20,2026-03-20,0.10041570989171289,0.17699138006362367,0.13154141608270664,0.19355796993845656,0.9382470119521913,0.04375857565450536,0.0256068672420684,0.018151708412436962
2,60,0,0,1950-01-03,1952-01-03,0.12402927002830055,0.23225529048578983,0.15435445623632815,0.27154135554886183,0.9143356643356644,0.08972581926487022,0.06980346207315846,0.01992235719171176
2,60,6776,1,1968-07-23,1970-07-23,0.13688004253153463,0.20211887659551056,0.15211638355484114,0.265787170951476,0.9298969072164949,-0.04198643115738754,-0.06483505984813154,0.022848628690744
2,60,13552,2,1987-02-10,1989-02-09,0.13660970878083423,0.23211341764832055,0.1480249861679157,0.2243428318140399,0.9171597633136095,0.05990860181032631,0.03475289231173684,0.025155709498589474
2,60,20328,3,2005-08-30,2007-08-30,0.11552588936326913,0.23433827544612684,0.15300305213321974,0.2665532633538988,0.9166666666666666,0.07416509667069948,0.05854154442049708,0.0156235522502024
2,60,27105,4,2024-03-20,2026-03-20,0.13407430071720516,0.23383892607942078,0.15028071082424788,0.27970670785641993,0.9163346613545816,0.04489751360148708,0.021238517204562157,0.023658996396924925
2,90,0,0,1950-01-03,1952-01-03,0.1707942806595102,0.20191585161472303,0.19135222734129087,0.17179206366526298,0.8688811188811189,0.09110698930291417,0.06954083012283152,0.021566159180082645
2,90,6776,1,1968-07-23,1970-07-23,0.199435200087543,0.20264748099151594,0.11245256985167251,0.20755637955153688,0.8948453608247423,-0.03530260002775176,-0.06573636381243908,0.030433763784687318
2,90,13552,2,1987-02-10,1989-02-09,0.22259619913993678,0.4007662843514533,0.28455021030186267,0.31471377260817335,0.8777120315581854,0.08047406529567702,0.03642221697738668,0.04405184831829034
2,90,20328,3,2005-08-30,2007-08-30,0.1742617641742228,0.29838951227766747,0.24361356139899093,0.2507947353256164,0.876984126984127,0.07457168498045008,0.051774942393094214,0.022796742587355867
2,90,27105,4,2024-03-20,2026-03-20,0.17482986827139535,0.2547816646042853,0.21930686241097996,0.26522369287610803,0.8784860557768924,0.0463720599083961,0.023925738905198557,0.022446321003197545
2,120,0,0,1950-01-03,1952-01-03,0.23777799255537113,0.36996625504442454,0.33129435006339847,0.2942493058077393,0.8269230769230769,0.09114159033438352,0.05931305911462337,0.03182853121976015
2,120,6776,1,1968-07-23,1970-07-23,0.2546203877694604,0.2217375230379876,0.1116476946073357,0.246475376744184,0.8597938144329897,-0.026863440240118552,-0.06161684469427409,0.034753404454155534
2,120,13552,2,1987-02-10,1989-02-09,0.2532283177995214,0.5301705388461495,0.4892213524977347,0.3599416314649754,0.8382642998027613,0.06460403576100404,0.027154464655267496,0.037449571105736545
2,120,20328,3,2005-08-30,2007-08-30,0.21277045819009088,0.3675897039078068,0.303475226245115,0.3495500492810502,0.8373015873015873,0.07516807527948366,0.054519672895989135,0.020648402383494524
2,120,27105,4,2024-03-20,2026-03-20,0.2530509522153632,0.4111687054613621,0.29055041140311033,0.36135108954724005,0.8386454183266933,0.05256244412705158,0.015608379779904036,0.03695406434714754
3,15,0,0,1950-01-03,1953-01-03,0.014468497384794832,0.04790836140006136,0.017136559754317604,0.09746633704979869,0.9857482185273159,0.06414844776116024,0.05906171786650605,0.005086729894654196
3,15,6684,1,1968-04-22,1971-04-23,0.02746535211543244,0.036173281614209525,0.015089281063987325,0.06602107552195587,0.9863574351978172,0.04623402991598646,0.04154133911681446,0.004692690799172006
3,15,13369,2,1986-08-11,1989-08-11,0.037497766137451816,0.07020498610118159,0.0410489828417131,0.10863736526760778,0.9868593955321945,0.08484391331343843,0.07648649568150256,0.00835741763193587
3,15,20054,3,2004-11-29,2007-11-30,0.027903070713251488,0.0461718714648832,0.02751443587619984,0.10018738074204368,0.9868073878627969,0.054983033142026905,0.05010203473432995,0.004880998407696957
3,15,26739,4,2023-03-20,2026-03-20,0.030381002819325875,0.059106234658340126,0.032318148367436184,0.12561098987516905,0.986737400530504,0.0485542988387333,0.042865906410379795,0.005688392428353506
3,30,0,0,1950-01-03,1953-01-03,0.04916954847392385,0.10135797791029814,0.05813619693323835,0.15070351662955578,0.9703087885985748,0.0670380165668174,0.059731146894012044,0.007306869672805361
3,30,6684,1,1968-04-22,1971-04-23,0.05344375010193203,0.09192260883409317,0.05957158159390996,0.15686362327803594,0.9713506139154161,0.04985064423243735,0.04125625754031281,0.008594386692124534
3,30,13369,2,1986-08-11,1989-08-11,0.06821883455427535,0.11719831505140771,0.0744853585006966,0.14252688269108868,0.973718791064389,0.08920602265382738,0.07528677859271649,0.013919244061110891
3,30,20054,3,2004-11-29,2007-11-30,0.04961085398443288,0.07121671791822609,0.049093185145239415,0.11274027130194059,0.9736147757255936,0.057796181529634394,0.05041196280493887,0.007384218724695524
3,30,26739,4,2023-03-20,2026-03-20,0.05530409233312694,0.08771986966438025,0.06077156775296655,0.10676768557005253,0.9734748010610079,0.05193334959258333,0.04270861938891657,0.009224730203666764
3,45,0,0,1950-01-03,1953-01-03,0.07229575705694957,0.1364362508391664,0.08581528463679033,0.18072756446300858,0.9560570071258907,0.06843948283123713,0.05816107427848394,0.010278408552753193
3,45,6684,1,1968-04-22,1971-04-23,0.06936800704065416,0.10571631956544443,0.0723689066746187,0.15210744535786266,0.9577080491132333,0.052117881814911726,0.0429555398858279,0.009162341929083828
3,45,13369,2,1986-08-11,1989-08-11,0.10113078213489435,0.18307984891437135,0.11233021817147093,0.20980159617892694,0.9592641261498029,0.09267527485870364,0.07264555387011185,0.020029720988591793
3,45,20054,3,2004-11-29,2007-11-30,0.07036865068019171,0.11571499194346513,0.07468061359659406,0.1912050768620881,0.9591029023746702,0.058581080877001535,0.04903542505409764,0.009545655822903898
3,45,26739,4,2023-03-20,2026-03-20,0.07745561668952994,0.13753299739497618,0.09001314003519534,0.17485753639997928,0.9588859416445623,0.053754485936926555,0.04195831426415664,0.011796171672769917
3,60,0,0,1950-01-03,1953-01-03,0.09105874590244967,0.1814911015273504,0.11055216737980622,0.23215551185152902,0.9418052256532067,0.0701809338123347,0.05843676368362205,0.01174417012871265
3,60,6684,1,1968-04-22,1971-04-23,0.09379571978482071,0.12217223144967485,0.09917302453783261,0.14779598874841882,0.9454297407912687,0.05454271458110371,0.04211019077270617,0.012432523808397544
3,60,13369,2,1986-08-11,1989-08-11,0.10761481744530355,0.21584818479874165,0.13303762865533053,0.22655741993293788,0.9448094612352168,0.09188223132783757,0.07450432494322867,0.0173779063846089
3,60,20054,3,2004-11-29,2007-11-30,0.08431424582402292,0.15306375048582152,0.09354235957980683,0.23302732227992168,0.945910290237467,0.05899858936446667,0.049554302529950744,0.009444286834515925
3,60,26739,4,2023-03-20,2026-03-20,0.09701602301012557,0.175130955696417,0.10759144349971783,0.22416510822895297,0.9442970822281167,0.0540240791160147,0.04057769609001349,0.013446383026001207
3,90,0,0,1950-01-03,1953-01-03,0.12614778606999066,0.16385515553231633,0.06911936636933125,0.15024335180610754,0.9109263657957245,0.07078311921585612,0.05702821271570402,0.013754906500152098
3,90,6684,1,1968-04-22,1971-04-23,0.1349167271641265,0.19494207618926124,0.15394699757674912,0.2369821274425111,0.922237380627558,0.056289021608412426,0.04004070856877662,0.01624831303963581
3,90,13369,2,1986-08-11,1989-08-11,0.1763294149326884,0.3374629422726832,0.24701056696684853,0.26897028951064805,0.9159001314060446,0.10083872267182992,0.07103616013796277,0.02980256253386715
3,90,20054,3,2004-11-29,2007-11-30,0.12439515106502896,0.19475862546420875,0.15090070440730474,0.224481395095448,0.9182058047493403,0.060060145056429315,0.046998636043728226,0.013061509012701089
3,90,26739,4,2023-03-20,2026-03-20,0.13795904507469814,0.2720455237540499,0.1865489999688834,0.27171170282347196,0.916445623342175,0.05483951926218689,0.03768731528785185,0.017152203974335034
3,120,0,0,1950-01-03,1953-01-03,0.17385270739676106,0.2950024726364512,0.21168552690420483,0.2579222763146946,0.8824228028503563,0.07145637132200999,0.0520030685905819,0.01945330273142809
3,120,6684,1,1968-04-22,1971-04-23,0.17120305554749837,0.252021912757824,0.19139003600207904,0.2911027266915557,0.9004092769440655,0.060025638520061486,0.04158137803229178,0.018444260487769704
3,120,13369,2,1986-08-11,1989-08-11,0.19828208110709422,0.38378985153196116,0.29248613138038304,0.28583705323648556,0.8909329829172142,0.10354579009485287,0.07611576595945069,0.027430024135402187
3,120,20054,3,2004-11-29,2007-11-30,0.15606627210295843,0.24757257678545277,0.16812530572256157,0.2960538299964032,0.8931398416886543,0.06071360287624783,0.0467855074972916,0.013928095378956229
3,120,26739,4,2023-03-20,2026-03-20,0.1867066263402497,0.25309184002279383,0.2190408488036133,0.2005799575410823,0.8925729442970822,0.05845332192463415,0.03548844784894811,0.022964874075686037
4,15,0,0,1950-01-03,1954-01-03,0.02257227757895497,0.04123510261058981,0.017000337346242844,0.086333000961001,0.989010989010989,0.03019849507492678,0.02708951914866331,0.0031089759262634686
4,15,6593,1,1968-01-22,1972-01-22,0.025827679731361464,0.03653465553071315,0.0160243822694488,0.08256790547190673,0.9898373983739838,0.02102225401094171,0.01713607177032639,0.0038861822406153212
4,15,13187,2,1986-02-10,1990-02-10,0.03432893182996999,0.057492924708838794,0.035866426047951205,0.09500912431322174,0.9911154985192497,0.05946389678206354,0.05325452045797485,0.006209376324088689
4,15,19780,3,2004-02-29,2008-02-29,0.0235183276174582,0.03604502791262838,0.014007213087813719,0.08344399938659679,0.9831349206349206,0.02368536093972229,0.020364184613250957,0.003321176326471331
4,15,26374,4,2022-03-20,2026-03-20,0.027706443661874358,0.04338489832157278,0.027921959273473185,0.07812140090766083,0.9900398406374502,0.05154043820240428,0.04705868739303476,0.004481750809369522
4,30,0,0,1950-01-03,1954-01-03,0.0423647804130054,0.08601095045491067,0.04629155844710686,0.13484066742556058,0.9771062271062271,0.03280044643056579,0.02741412558469558,0.005386320845870207
4,30,6593,1,1968-01-22,1972-01-22,0.04868625738406873,0.06415887730302948,0.04965218814087047,0.07816470552142724,0.9796747967479674,0.023786503315415874,0.01691514304661923,0.006871360268796645
4,30,13187,2,1986-02-10,1990-02-10,0.05846757993091911,0.0821278733976237,0.06383498225823936,0.08362096085364147,0.9802566633761106,0.06231430785984671,0.05273644738540528,0.009577860474441424
4,30,19780,3,2004-02-29,2008-02-29,0.04181729270693357,0.05325676509590407,0.02306234805955487,0.07287450275777285,0.9791666666666666,0.02566813087469466,0.020460429224659293,0.005207701650035368
4,30,26374,4,2022-03-20,2026-03-20,0.04716417218698821,0.06469480083692467,0.04911064268672294,0.06217453605775835,0.9800796812749004,0.05409674270303899,0.04740247174396428,0.006694270959074711
4,45,0,0,1950-01-03,1954-01-03,0.06180871701536317,0.11593214996753434,0.06794390127954308,0.16227628278938896,0.9661172161172161,0.03402927539354028,0.02649237956331385,0.007536895830226431
4,45,6593,1,1968-01-22,1972-01-22,0.0651029427095533,0.09639635911881748,0.06706467745980538,0.15283964048307405,0.9695121951219512,0.025928984411687006,0.017672389630310592,0.008256594781376414
4,45,13187,2,1986-02-10,1990-02-10,0.08665017017543941,0.14342774822394125,0.08899534151899124,0.18897493516114408,0.9693978282329714,0.06494719449932562,0.051096850270742955,0.013850344228582667
4,45,19780,3,2004-02-29,2008-02-29,0.058936101482608416,0.08139012099117802,0.058936101482608416,0.121971082386916,0.9692460317460317,0.02634441324173986,0.01956449706377006,0.0067799161779698025
4,45,26374,4,2022-03-20,2026-03-20,0.06679474278655406,0.10108118300589486,0.07366177096473248,0.1044503303522642,0.9691235059760956,0.055934382299629215,0.047020499705750396,0.008913882593878819
4,60,0,0,1950-01-03,1954-01-03,0.07667092798355313,0.15207496403200574,0.08334618882660827,0.20931480993099696,0.9551282051282052,0.03539271691814738,0.026855106169169973,0.008537610748977409
4,60,6593,1,1968-01-22,1972-01-22,0.08728605719208371,0.15155296580517547,0.09593658019976803,0.20438024741354072,0.9573170731707317,0.027596323703299452,0.01663625044499706,0.010960073258302394
4,60,13187,2,1986-02-10,1990-02-10,0.09291837973835237,0.13946673406343577,0.10568153808232617,0.1398751136119325,0.9595261599210266,0.06495807603546089,0.052238526483511905,0.012719549551948983
4,60,19780,3,2004-02-29,2008-02-29,0.07696721949116725,0.12054082758194523,0.0802672252629335,0.181587654867516,0.9583333333333334,0.028124284799573518,0.019587986698327065,0.008536298101246453
4,60,26374,4,2022-03-20,2026-03-20,0.0791594784758829,0.11669031526615653,0.08669256520248148,0.15182260923128152,0.9382470119521913,0.056885415438222564,0.04757725297093174,0.009308162467290826
4,90,0,0,1950-01-03,1954-01-03,0.10488662778342883,0.14077353035289367,0.06286585018544821,0.13732250014077407,0.9313186813186813,0.03664886393760991,0.026539682397879183,0.010109181539730727
4,90,6593,1,1968-01-22,1972-01-22,0.12188355904709369,0.17139497100436332,0.13008429275150757,0.20569927360473603,0.9380081300813008,0.029017768122470144,0.015112365866482458,0.013905402255987687
4,90,13187,2,1986-02-10,1990-02-10,0.14523183053177746,0.2550133769967974,0.191370768079282,0.24323316027456127,0.9378084896347483,0.07066262730831263,0.0507658492104075,0.019896778097905132
4,90,19780,3,2004-02-29,2008-02-29,0.10163947663497663,0.12875405246453722,0.10967888741726317,0.14598763636797782,0.9365079365079365,0.028128115430346545,0.018865619247309784,0.009262496183036761
4,90,26374,4,2022-03-20,2026-03-20,0.11106552956478843,0.21847487959225886,0.1407882323033014,0.23978855076814695,0.9372509960159362,0.05849387879295653,0.04672438855869365,0.01176949023426288
4,120,0,0,1950-01-03,1954-01-03,0.1471326181040209,0.24847349164611768,0.16640255391653502,0.23809433564964072,0.9093406593406593,0.03727728745521475,0.02251386162189095,0.014763425833323796
4,120,6593,1,1968-01-22,1972-01-22,0.1583097463497094,0.16891000845844734,0.08374742455459994,0.18308386339326663,0.9176829268292683,0.03120271008108344,0.014082803478122852,0.01711990660296059
4,120,13187,2,1986-02-10,1990-02-10,0.17000160755709892,0.2640761052931075,0.22837953165809277,0.15816156981403404,0.9190523198420533,0.0673831539590104,0.04702857125776605,0.02035458270124435
4,120,19780,3,2004-02-29,2008-02-29,0.13076237637012378,0.15606424360009752,0.13991475896749206,0.1498364029789132,0.9186507936507936,0.030550040581593496,0.019561875030362996,0.0109881655512305
4,120,26374,4,2022-03-20,2026-03-20,0.1476228217287825,0.19935722572604567,0.16149576842439473,0.20208680105400723,0.9193227091633466,0.06036861043976405,0.04518533720221107,0.015183273237552974
5,15,0,0,1950-01-03,1955-01-03,0.01973837585580074,0.03686637031705197,0.02011705263968988,0.0782097430498027,0.9910846953937593,0.09316282134820875,0.09069132186061668,0.002471499487592066
5,15,6502,1,1967-10-23,1972-10-22,0.023256348452067144,0.03926339477014212,0.016294942464429196,0.09867394078697758,0.9910931174089069,0.0210886007856379,0.01807517811124648,0.0030134226743914194
5,15,13004,2,1985-08-11,1990-08-11,0.02951925259923427,0.048317454326231773,0.02983446772331,0.0942579195068283,0.9920886075949367,0.05775876931918855,0.05334926578944388,0.004409503529744674
5,15,19506,3,2003-05-31,2008-05-30,0.022960302439396285,0.036079833577703765,0.022785794308051388,0.059615499453581605,0.9920571882446386,0.029065031060104163,0.026087521596590557,0.0029775094635136057
5,15,26009,4,2021-03-20,2026-03-20,0.025065410151041467,0.04486446495343687,0.019154262957470358,0.10586535389901595,0.9928343949044586,0.044838289177539625,0.041386359975003506,0.0034519292025361192
5,30,0,0,1950-01-03,1955-01-03,0.036587753463322326,0.07600308446255886,0.040475228852137946,0.12293971543706594,0.9814264487369985,0.09536272259292389,0.09111927638422834,0.004243446208695545
5,30,6502,1,1967-10-23,1972-10-22,0.04292562582989312,0.07058546576727331,0.04493484250664248,0.13204941502113715,0.9838056680161943,0.023159903872242316,0.01794855302572329,0.005211350846519025
5,30,13004,2,1985-08-11,1990-08-11,0.05190331819639726,0.08664575810524774,0.053852047621812504,0.1255008000408186,0.9841772151898734,0.06050774700468331,0.05329675608316031,0.007210990921522997
5,30,19506,3,2003-05-31,2008-05-30,0.0381705831800796,0.06807457131728718,0.03797755812109549,0.1289982270959965,0.9833200953137411,0.030695833716329668,0.026384892705366703,0.004310941010962965
5,30,26009,4,2021-03-20,2026-03-20,0.04281420439466643,0.062388235879669435,0.04322876550540067,0.08998815542054975,0.9840764331210191,0.04680412799973377,0.041494630048798165,0.005309497950935604
5,45,0,0,1950-01-03,1955-01-03,0.05325795097461006,0.10332579101952427,0.059256136627678924,0.14798733541477643,0.9725111441307578,0.09616291287786827,0.09021613359963232,0.005946779278235947
5,45,6502,1,1967-10-23,1972-10-22,0.05560007371083531,0.0632868087022759,0.03386547638814119,0.05608878580498643,0.9757085020242915,0.02475317447622083,0.018734493340315073,0.006018681135905757
5,45,13004,2,1985-08-11,1990-08-11,0.07586216633353238,0.1262586507316543,0.07696107558247656,0.1645190775303699,0.9754746835443038,0.0620942259276267,0.05184392935932869,0.010250296568298012
5,45,19506,3,2003-05-31,2008-05-30,0.05533279636920385,0.09080110175595263,0.05568228995428348,0.14191163266218496,0.9753772835583797,0.031304388600321253,0.025299220577360337,0.006005168022960916
5,45,26009,4,2021-03-20,2026-03-20,0.061988523869181744,0.08071787294424485,0.06181699639569249,0.0893908173253576,0.9753184713375797,0.04835001650472637,0.040934293011805734,0.007415723492920634
5,60,0,0,1950-01-03,1955-01-03,0.06627522924765183,0.13513471724267698,0.07443064263543842,0.1908767196436865,0.9635958395245171,0.0970325438052837,0.09016782912297883,0.006864714682304873
5,60,6502,1,1967-10-23,1972-10-22,0.07484661502611445,0.09114158445221657,0.047204308478278056,0.10273670095236749,0.9668016194331984,0.02590909596879265,0.017849222796739506,0.008059873172053145
5,60,13004,2,1985-08-11,1990-08-11,0.0830340096388893,0.15232638826319536,0.09093438918236352,0.1872527793362979,0.9675632911392406,0.062416021647060616,0.05246884065568791,0.009947180991372706
5,60,19506,3,2003-05-31,2008-05-30,0.06496648673977301,0.12519783976126864,0.06703486329391706,0.19810140606036658,0.9666401906274821,0.03237713012865151,0.026162273643748568,0.006214856484902942
5,60,26009,4,2021-03-20,2026-03-20,0.07200089835156898,0.12231387430341481,0.07875867092949207,0.16261121000045076,0.9665605095541401,0.04900233021697087,0.041313681976394845,0.007688648240576024
5,90,0,0,1950-01-03,1955-01-03,0.08906061979233426,0.1314595274128309,0.09155188138243542,0.12435164551517812,0.9442793462109955,0.09762596160945192,0.08963585438150168,0.007990107227950238
5,90,6502,1,1967-10-23,1972-10-22,0.10270687908913523,0.13872231569214863,0.10695405115260237,0.15953084375137916,0.9506072874493927,0.02715093263277657,0.017126243909874717,0.010024688722901853
5,90,13004,2,1985-08-11,1990-08-11,0.13305317104567838,0.2390378706032728,0.16148648835554225,0.22961765814009802,0.9501582278481012,0.06630031846806683,0.05016897568360923,0.016131342784457603
5,90,19506,3,2003-05-31,2008-05-30,0.09372790750065452,0.1506215232118317,0.09618465884894678,0.2131407201961586,0.949166004765687,0.03300472736752447,0.024599025224435467,0.008405702143089
5,90,26009,4,2021-03-20,2026-03-20,0.10081914576973894,0.18132562072559685,0.11704455964654992,0.22592327691556005,0.9498407643312102,0.050496995278363155,0.040601422733868464,0.00989557254449469
5,120,0,0,1950-01-03,1955-01-03,0.12566796395656477,0.22483460151809434,0.1471326181040209,0.21769479979726886,0.9264487369985142,0.09769998806634295,0.08594218106116847,0.011757807005174481
5,120,6502,1,1967-10-23,1972-10-22,0.1349942071692949,0.18160545354129828,0.14287512305533,0.22419005433614056,0.9352226720647774,0.029817395488626275,0.017092815975529918,0.012724579513096357
5,120,13004,2,1985-08-11,1990-08-11,0.16085980064729855,0.29044542907164134,0.20759715001355428,0.26319877251031687,0.935126582278481,0.06767337916535476,0.04973369521440074,0.017939683950954022
5,120,19506,3,2003-05-31,2008-05-30,0.12103824943542119,0.2033765741106442,0.1349986866840862,0.2510126941593096,0.9340746624305004,0.03446189874994987,0.024214290355763834,0.010247608394186036
5,120,26009,4,2021-03-20,2026-03-20,0.1264991294147202,0.15003873045267122,0.12949663002988254,0.1744676420689239,0.9347133757961783,0.051933943750482436,0.04050026270046114,0.011433681050021294
6,15,0,0,1950-01-03,1956-01-04,0.018576695206503846,0.03371052447235056,0.01892935610348956,0.07204852342703132,0.9925,0.09476657313034176,0.09265613934603012,0.0021104337843116383
6,15,6410,1,1967-07-23,1973-07-23,0.01519506129562842,0.028140817751613284,0.01542356573561543,0.043265246077836064,0.9932659932659933,0.009733644690623988,0.007198326540353017,0.002535318150270971
6,15,12821,2,1985-02-09,1991-02-10,0.0269403686425842,0.0365482173846341,0.02692997004231934,0.053770459671689676,0.9940633245382586,0.06140429062045594,0.057917564838435576,0.003486725782020361
6,15,19232,3,2002-08-30,2008-08-30,0.023205336303838475,0.0333387658825385,0.023569025593797477,0.042369217798747166,0.9940436796823295,0.015941363073152415,0.01321588543456298,0.0027254776385894353
6,15,25643,4,2020-03-19,2026-03-20,0.02920090663670072,0.056871054887939386,0.034413650903983184,0.10633329551139985,0.9933730947647449,0.047807915347765295,0.04398139045714511,0.0038265248906201865
6,30,0,0,1950-01-03,1956-01-04,0.034122688659212086,0.06898623112318512,0.03630189540030471,0.11373042840316157,0.984375,0.09607133892655106,0.09243418811039694,0.003637150816154122
6,30,6410,1,1967-07-23,1973-07-23,0.02628707363215832,0.05874411063116348,0.040198823825508434,0.10826181051922215,0.9858585858585859,0.011520877170077215,0.0071549209196106744,0.004365956250466541
6,30,12821,2,1985-02-09,1991-02-10,0.04677360987701196,0.07383822659764239,0.047681313185960805,0.12010272263500753,0.9868073878627969,0.06377158401713667,0.05811845472490762,0.005653129292229053
6,30,19232,3,2002-08-30,2008-08-30,0.04082271742206167,0.06944312863664572,0.04337575862853815,0.10837613767590255,0.9821310390469887,0.017582949735816422,0.013113419833459483,0.004469529902356939
6,30,25643,4,2020-03-19,2026-03-20,0.053228670891553476,0.10782550956745457,0.06327487991004799,0.16960336550634503,0.9867461895294898,0.04958293473243902,0.04291382264125421,0.0066691120911848145
6,45,0,0,1950-01-03,1956-01-04,0.05008436330645094,0.0942432577855774,0.05325795097461006,0.13700919427525646,0.976875,0.09783659545239942,0.09268071581856163,0.00515587963383779
6,45,6410,1,1967-07-23,1973-07-23,0.04912194955206628,0.055260281479627464,0.029962347490193553,0.06531565692114906,0.9791245791245792,0.012703509350366682,0.008099366109958428,0.004604143240408254
6,45,12821,2,1985-02-09,1991-02-10,0.06472504397522871,0.08411793934185814,0.06470987994293242,0.10109084198541701,0.9795514511873351,0.06510606760585547,0.05764733645901532,0.007458731146840147
6,45,19232,3,2002-08-30,2008-08-30,0.05755716080178219,0.10409306692025992,0.06178738507874071,0.1571233265174211,0.9801455989410987,0.0185665605691967,0.012583071488974529,0.005983489080222171
6,45,25643,4,2020-03-19,2026-03-20,0.0692006715471769,0.13552301821824486,0.0782162433220519,0.18157168459915657,0.979456593770709,0.052084400181163115,0.04400028063243733,0.008084119548725788
6,60,0,0,1950-01-03,1956-01-04,0.06096520543335915,0.12248249854314215,0.06738900054912889,0.17690174134333578,0.969375,0.098457955232639,0.09265647446794611,0.00580148076469289
6,60,6410,1,1967-07-23,1973-07-23,0.0691100999202412,0.10107613009334847,0.07439597348324534,0.12330584006530138,0.9717171717171718,0.013909479678322567,0.007267135113093959,0.006642344565228608
6,60,12821,2,1985-02-09,1991-02-10,0.078735536868213,0.12412051820554922,0.08189285381925027,0.1534591549690785,0.9729551451187335,0.06572463797121797,0.057150394275043315,0.008574243696174655
6,60,19232,3,2002-08-30,2008-08-30,0.07015302170822335,0.10271982251404217,0.0730725923697555,0.08528122529070176,0.9735274652547982,0.01978247438433689,0.012936996419530278,0.006845477964806612
6,60,25643,4,2020-03-19,2026-03-20,0.0838614267929052,0.17382969187106417,0.10246803634869206,0.2251273671643698,0.9728296885354539,0.05273935141450381,0.04346041496149455,0.009278936453009257
6,90,0,0,1950-01-03,1956-01-04,0.0835402734408488,0.12326925525058703,0.08831276239259522,0.11507114875223108,0.953125,0.09902753360580907,0.09183373382240734,0.007193799783401733
6,90,6410,1,1967-07-23,1973-07-23,0.09165753077521854,0.13878935296969114,0.09735049942652152,0.1941743528124881,0.9569023569023569,0.015278417378461695,0.007375625578364797,0.007902791800096898
