horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
12,120,5,1.0,0.005580647398396499,0.005791441156963284,0.005892808176857889,0.006330625534130663,0.006597582182516382,0.005440118226018642,0.006775553281440194,0.6,-0.0002243134268937741,-0.00013528824942388162,0.00023857712299157896,0.0003985356979829824,0.0006183602951308487,-0.00028366354520703574,0.0007649100265627595
15,15,5,1.0,0.0010545290467032676,0.0012172444448723674,0.0012651167757364856,0.0012655597836683796,0.0014211622002682667,0.0009460521145905343,0.0015248971446681914,0.2,-0.00010829274162635905,-0.00010480072984542232,-5.531181348250591e-05,-2.154209902160975e-05,8.344203142574007e-06,-0.00011062074948031686,2.826840458536317e-05
15,30,5,1.0,0.0017478587883071662,0.0019694441800486295,0.0020112830776861657,0.0020227062862483436,0.0022599431368173217,0.0016001351938128572,0.0024181010371966405,0.2,-0.00017569736288720607,-0.0001313112756577972,-8.080461770321179e-05,-7.91815626663972e-05,3.0798437155477046e-05,-0.00020528808770681195,0.00010411843703672652
15,45,5,1.0,0.0023435834786998287,0.002546667120289281,0.0026810542095048184,0.002705986200699506,0.0030170270067880534,0.0022081943843068608,0.003224387544180418,0.4,-0.0001980535872414979,-0.00015087090349319432,-9.432390341346242e-05,4.807000070927714e-05,0.0001019404406517488,-0.00022950870974036697,0.00013785406728006322
15,60,5,1.0,0.0027870102947909815,0.003011823480805309,0.0032194667465326177,0.0032588841764291665,0.0035872285723169916,0.0026371348374480963,0.0038061248362422084,0.8,-8.509157901537279e-05,5.103999566580253e-05,0.00014560958483156305,0.0003037663126663759,0.00033371920073541614,-0.00017584596213615633,0.000353687792781443
15,90,5,1.0,0.003469339817856865,0.0038212739439413834,0.004101657053508179,0.004109028391322989,0.004690988286536912,0.003234717067133852,0.0050789615500128615,0.4,-0.00030324055267543225,-0.00027904719201465866,-2.4794776266157115e-05,2.206783310998439e-05,0.0002265937025522469,-0.00031936945978261466,0.00036294428218042185
15,120,5,1.0,0.004549144292209118,0.0048046759241338055,0.004870585226697033,0.005118111304846629,0.005723369087876051,0.004378789870925992,0.006126874276562333,0.8,-1.4000022076876556e-05,0.00015295941436144211,0.00031425526914230506,0.0008156904593890069,0.0009055530754060737,-0.00012530631303575568,0.0009654614860841182
20,15,5,1.0,0.0007958217393799316,0.0008494394523523852,0.0009778038501175867,0.0010040014297421074,0.001044750304805797,0.0007600765973982959,0.0010719162215149236,0.0,-7.977273873178703e-05,-4.7311132708838244e-05,-3.261010089383731e-05,-3.877097844551258e-06,-3.667416788166733e-06,-0.00010141380941375289,-3.527629417243716e-06
20,30,5,1.0,0.0012599554739329832,0.001338465703515812,0.0015345502399954913,0.0016143090080931177,0.001660349215014545,0.001207615320877764,0.0016910426862954964,0.0,-0.00017039417896422827,-0.0001700711047563086,-0.00010308784500123735,-7.391105049103786e-05,-5.628449942269853e-05,-0.00017060956176950803,-4.453346537713898e-05
20,45,5,1.0,0.0017022464335334942,0.0017674082789007617,0.0020061548732042134,0.002007721415112629,0.0020836050640203664,0.0016588052032886491,0.0021341941632921912,0.0,-0.0002616569189310969,-0.00018700681767991334,-0.00014166386199243597,-9.056571523125001e-05,-8.316942068389288e-05,-0.0003114236530985526,-7.823855765232146e-05
20,60,5,1.0,0.002022938648831829,0.002075279507445904,0.002497883464556594,0.00260737989822335,0.002609456877100369,0.0019880447430891124,0.0026108415296850485,0.4,-0.0004016557452960701,-0.00019193511011250664,-5.9121852370891403e-05,7.498096354563444e-05,0.00011598602506350808,-0.0005414695020851124,0.0001433227327420905
20,90,5,1.0,0.002554365408813908,0.002704504187734713,0.0031040589270168173,0.0031693778294210606,0.0031841176498415445,0.002454272889533371,0.003193944196788534,0.4,-0.0003853951282948298,-0.0002519427753244763,-0.00011032095294272182,3.329918633232509e-05,4.881955566298224e-05,-0.0004743633636083988,5.9166468550087004e-05
20,120,5,1.0,0.0031707561458619083,0.00329567485724902,0.003787789319828372,0.003908334269064229,0.003959352890210788,0.003087477004937167,0.003993365304308494,0.6,-0.0005996526492634934,-9.624814825270889e-05,0.00017080407559255661,0.00036893407926807953,0.00040782064644013795,-0.0009352556499373499,0.00043374502455484354
