date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return
1980-09-30,125.46,S&P 500,1980,9,30,198009,19803,198040,1.0155415250121418,True,0.047619047619047616,1.0,1.0,848.4794839522367,848.4794839522367,369.0,1.2994023955345169
1980-10-01,127.13,S&P 500,1980,10,1,198010,19804,198040,1.0133110154630958,False,0.043478260869565216,0.043478260869565216,0.0,859.7736074832444,859.817085744114,369.0,1.32985308342538
1980-10-02,128.09,S&P 500,1980,10,2,198010,19804,198040,1.0075513254149298,False,0.043478260869565216,0.08695652173913043,0.0,866.2660377765185,866.3529942982576,369.0,1.3472869441465338
1980-10-03,129.33,S&P 500,1980,10,3,198010,19804,198040,1.00968069326255,False,0.043478260869565216,0.13043478260869565,0.0,874.6520935719974,874.7825283546061,369.0,1.3698466610313242
1980-10-06,131.73,S&P 500,1980,10,6,198010,19804,198041,1.018557179308745,False,0.043478260869565216,0.17391304347826086,0.0,890.8831693051822,891.0570823486604,369.0,1.4136512653420317
1980-10-07,131.0,S&P 500,1980,10,7,198010,19804,198041,0.994458361800653,False,0.043478260869565216,0.21739130434782608,0.0,885.9462171030052,886.1636084073531,369.0,1.4001134000670183
1980-10-08,131.65,S&P 500,1980,10,8,198010,19804,198041,1.0049618320610687,False,0.043478260869565216,0.2608695652173913,0.0,890.3421334474093,890.6030030126267,369.0,1.4118531813599922
1980-10-09,131.04,S&P 500,1980,10,9,198010,19804,198041,0.9953665020888719,False,0.043478260869565216,0.30434782608695654,0.0,886.2167350318914,886.5210828579784,369.0,1.4005162356644107
1980-10-10,130.29,S&P 500,1980,10,10,198010,19804,198041,0.9942765567765568,False,0.043478260869565216,0.34782608695652173,0.0,881.1445238652711,881.4923499522276,369.0,1.3866184872161549
1980-10-13,132.03,S&P 500,1980,10,13,198010,19804,198042,1.0133548238544785,False,0.043478260869565216,0.3913043478260869,0.0,892.9120537718303,893.3033581196564,369.0,1.4183118216516122
1980-10-14,132.02,S&P 500,1980,10,14,198010,19804,198042,0.9999242596379612,False,0.043478260869565216,0.43478260869565216,0.0,892.8444242896087,893.2792068983043,369.0,1.417961840492056
1980-10-15,133.7,S&P 500,1980,10,15,198010,19804,198042,1.0127253446447506,False,0.043478260869565216,0.4782608695652174,0.0,904.206177302838,904.6844381724032,369.0,1.448545784651127
1980-10-16,132.22,S&P 500,1980,10,16,198010,19804,198042,0.9889304412864623,False,0.043478260869565216,0.5217391304347826,0.0,894.1970139340408,894.7187530644755,369.0,1.4212885422382557
1980-10-17,131.52,S&P 500,1980,10,17,198010,19804,198042,0.9947057933746787,False,0.043478260869565216,0.5652173913043478,0.0,889.4629501785287,890.028167569833,369.0,1.4083115122477832
1980-10-20,132.61,S&P 500,1980,10,20,198010,19804,198043,1.008287712895377,False,0.043478260869565216,0.6086956521739131,0.0,896.8345637406834,897.4432593928573,369.0,1.4280902206841213
1980-10-21,131.84,S&P 500,1980,10,21,198010,19804,198043,0.9941934997360681,False,0.043478260869565216,0.6521739130434783,0.0,891.6270936096199,892.2792675226634,369.0,1.4138347627642034
1980-10-22,131.92,S&P 500,1980,10,22,198010,19804,198043,1.0006067961165048,False,0.043478260869565216,0.6956521739130435,0.0,892.1681294673928,892.8637816413058,369.0,1.4151319508114821
1980-10-23,129.53,S&P 500,1980,10,23,198010,19804,198043,0.9818829593693148,False,0.043478260869565216,0.7391304347826086,0.0,876.0046832164296,876.7438136512122,369.0,1.3712497311827234
1980-10-24,129.85,S&P 500,1980,10,24,198010,19804,198043,1.0024704701613525,False,0.043478260869565216,0.7826086956521738,0.0,878.1688266475207,878.9514353431729,369.0,1.3769409774124606
1980-10-27,127.88,S&P 500,1980,10,27,198010,19804,198044,0.9848286484405083,False,0.043478260869565216,0.8260869565217391,0.0,864.8458186498649,865.6719056063866,369.0,1.3407540358507983
1980-10-28,128.05,S&P 500,1980,10,28,198010,19804,198044,1.0013293712855804,False,0.043478260869565216,0.8695652173913043,0.0,865.9955198476323,866.8650850650235,369.0,1.343704826201427
1980-10-29,127.91,S&P 500,1980,10,29,198010,19804,198044,0.9989066770792658,False,0.043478260869565216,0.9130434782608695,0.0,865.0487070965297,865.9617505747906,369.0,1.3409873370028422
1980-10-30,126.29,S&P 500,1980,10,30,198010,19804,198044,0.987334844812759,False,0.043478260869565216,0.9565217391304348,0.0,854.09273097663,855.0492527157604,369.0,1.3112155144508741
1980-10-31,127.47,S&P 500,1980,10,31,198010,19804,198044,1.009343574313089,True,0.043478260869565216,1.0,1.0,863.0730098787793,863.0730098787793,370.0,1.3326297564291334
1980-11-03,129.04,S&P 500,1980,11,3,198011,19804,198045,1.0123166235192593,False,0.05555555555555555,0.05555555555555555,0.0,873.7031552110902,873.7587107666458,370.0,1.3611555012460026
1980-11-05,131.33,S&P 500,1980,11,5,198011,19804,198045,1.0177464352138874,False,0.05555555555555555,0.1111111111111111,0.0,889.2082716512128,889.3193827623239,370.0,1.4028443244854145
1980-11-06,128.91,S&P 500,1980,11,6,198011,19804,198045,0.9815731363740196,False,0.05555555555555555,0.16666666666666666,0.0,872.8229520944021,872.9896187610688,370.0,1.3583690736453904
1980-11-07,129.18,S&P 500,1980,11,7,198011,19804,198045,1.0020944845240867,False,0.05555555555555555,0.2222222222222222,0.0,874.6510662598315,874.8732884820537,370.0,1.3631031201496047
1980-11-10,129.48,S&P 500,1980,11,10,198011,19804,198046,1.002322340919647,False,0.05555555555555555,0.2777777777777778,0.0,876.6823042214196,876.9600819991974,370.0,1.3683843174772026
1980-11-11,131.26,S&P 500,1980,11,11,198011,19804,198046,1.0137472968798271,False,0.05555555555555555,0.3333333333333333,0.0,888.7343161268424,889.0676494601757,370.0,1.400722725815056
1980-11-12,134.59,S&P 500,1980,11,12,198011,19804,198046,1.0253694956574737,False,0.05555555555555555,0.38888888888888884,0.0,911.2810575004702,911.6699463893591,370.0,1.4613857859619714
1980-11-13,136.49,S&P 500,1980,11,13,198011,19804,198046,1.0141169477672933,False,0.05555555555555555,0.4444444444444444,0.0,924.145564590528,924.5900090349725,370.0,1.4958938456253006
1980-11-14,137.15,S&P 500,1980,11,14,198011,19804,198046,1.0048355190856473,False,0.05555555555555555,0.5,0.0,928.6142881060218,929.1142881060218,370.0,1.5077308720810305
1980-11-17,137.75,S&P 500,1980,11,17,198011,19804,198047,1.004374772147284,False,0.05555555555555555,0.5555555555555556,0.0,932.676764029198,933.2323195847536,370.0,1.5184680288644024
1980-11-18,139.7,S&P 500,1980,11,18,198011,19804,198047,1.0141560798548093,False,0.05555555555555555,0.611111111111111,0.0,945.8798107795204,946.4909218906315,370.0,1.553865476544951
1980-11-19,139.06,S&P 500,1980,11,19,198011,19804,198047,0.9954187544738727,False,0.05555555555555555,0.6666666666666666,0.0,941.5465031281326,942.2131697947992,370.0,1.5419420048420842
1980-11-20,140.4,S&P 500,1980,11,20,198011,19804,198047,1.0096361282899469,False,0.05555555555555555,0.7222222222222222,0.0,950.6193660232262,951.3415882454484,370.0,1.5661844130702938
1980-11-21,139.11,S&P 500,1980,11,21,198011,19804,198047,0.9908119658119658,False,0.05555555555555555,0.7777777777777777,0.0,941.8850427883974,942.6628205661752,370.0,1.5423929832471015
1980-11-24,138.31,S&P 500,1980,11,24,198011,19804,198048,0.9942491553446912,False,0.05555555555555555,0.8333333333333333,0.0,936.4684082241623,937.3017415574957,370.0,1.5275552581325726
1980-11-25,139.33,S&P 500,1980,11,25,198011,19804,198048,1.007374737907599,False,0.05555555555555555,0.8888888888888888,0.0,943.374617293562,944.2635061824509,370.0,1.5459471406956435
1980-11-26,140.17,S&P 500,1980,11,26,198011,19804,198048,1.006028852364889,False,0.05555555555555555,0.9444444444444444,0.0,949.0620835860084,950.0065280304528,370.0,1.5610480012802381
1980-11-28,140.52,S&P 500,1980,11,28,198011,19804,198048,1.0024969679674682,True,0.05555555555555555,1.0,1.0,952.4318612078614,952.4318612078614,371.0,1.5672017822314324
1980-12-01,137.21,S&P 500,1980,12,1,198012,19804,198049,0.97644463421577,False,0.045454545454545456,0.045454545454545456,0.0,929.9969803325553,930.0424348780098,371.0,1.5065458247355403
1980-12-02,136.97,S&P 500,1980,12,2,198012,19804,198049,0.9982508563515778,False,0.045454545454545456,0.09090909090909091,0.0,928.3702820213549,928.461191112264,371.0,1.501977732051667
1980-12-03,136.71,S&P 500,1980,12,3,198012,19804,198049,0.9981017741111193,False,0.045454545454545456,0.13636363636363635,0.0,926.6080255175544,926.7443891539181,371.0,1.4970455065996568
1980-12-04,136.48,S&P 500,1980,12,4,198012,19804,198049,0.9983176066125373,False,0.045454545454545456,0.18181818181818182,0.0,925.0491063026537,925.2309244844719,371.0,1.4926622996152807
1980-12-05,134.03,S&P 500,1980,12,5,198012,19804,198049,0.9820486518171161,False,0.045454545454545456,0.2272727272727273,0.0,908.4432277091493,908.670500436422,371.0,1.4477471543530407
1980-12-08,130.61,S&P 500,1980,12,8,198012,19804,198050,0.9744833246288145,False,0.045454545454545456,0.2727272727272727,0.0,885.262776774543,885.5355040472703,371.0,1.3851348052203658
1980-12-09,130.48,S&P 500,1980,12,9,198012,19804,198050,0.9990046703927722,False,0.045454545454545456,0.3181818181818182,0.0,884.3816485226425,884.6998303408244,371.0,1.3825922716976544
1980-12-10,128.26,S&P 500,1980,12,10,198012,19804,198050,0.9829858982219497,False,0.045454545454545456,0.36363636363636365,0.0,869.3346891440385,869.6983255076749,371.0,1.3419049156877412
1980-12-11,127.36,S&P 500,1980,12,11,198012,19804,198050,0.9929830032745985,False,0.045454545454545456,0.4090909090909091,0.0,863.2345704770369,863.6436613861277,371.0,1.325316430118077
1980-12-12,129.23,S&P 500,1980,12,12,198012,19804,198050,1.0146827889447236,False,0.045454545454545456,0.4545454545454546,0.0,875.9092614851404,876.3638069396859,371.0,1.3592760343457035
1980-12-15,129.45,S&P 500,1980,12,15,198012,19804,198051,1.0017023910856613,False,0.045454545454545456,0.5,0.0,877.4004016037409,877.9004016037409,371.0,1.363123557479787
1980-12-16,130.6,S&P 500,1980,12,16,198012,19804,198051,1.0088837388953265,False,0.045454545454545456,0.5454545454545454,0.0,885.1949976782431,885.7404522236976,371.0,1.383935643371831
1980-12-17,132.89,S&P 500,1980,12,17,198012,19804,198051,1.0175344563552833,False,0.045454545454545456,0.5909090909090909,0.0,900.7164107309474,901.3073198218565,371.0,1.4255365181750266
1980-12-18,133.0,S&P 500,1980,12,18,198012,19804,198051,1.000827752276319,False,0.045454545454545456,0.6363636363636364,0.0,901.4619807902477,902.0983444266113,371.0,1.4273683436136801
1980-12-19,133.7,S&P 500,1980,12,19,198012,19804,198051,1.0052631578947369,False,0.045454545454545456,0.6818181818181819,0.0,906.2065175312489,906.888335713067,371.0,1.4399588340084963
1980-12-22,135.78,S&P 500,1980,12,22,198012,19804,198052,1.0155572176514587,False,0.045454545454545456,0.7272727272727273,0.0,920.304569561653,921.0318422889258,371.0,1.4777085510340382
1980-12-23,135.3,S&P 500,1980,12,23,198012,19804,198052,0.9964648696420682,False,0.045454545454545456,0.7727272727272727,0.0,917.0511729392523,917.8239002119795,371.0,1.4687768437050437
1980-12-24,135.88,S&P 500,1980,12,24,198012,19804,198052,1.0042867701404286,False,0.045454545454545456,0.8181818181818182,0.0,920.9823605246531,921.800542342835,371.0,1.4791701627802407
1980-12-26,136.57,S&P 500,1980,12,26,198012,19804,198052,1.0050780100088312,False,0.045454545454545456,0.8636363636363636,0.0,925.6591181693544,926.5227545329908,371.0,1.4915658965561418
1980-12-29,135.03,S&P 500,1980,12,29,198012,19804,198101,0.9887237314197848,False,0.045454545454545456,0.9090909090909092,0.0,915.2211373391515,916.1302282482424,371.0,1.4633176511196933
1980-12-30,135.33,S&P 500,1980,12,30,198012,19804,198101,1.0022217285047768,False,0.045454545454545456,0.9545454545454546,0.0,917.2545102281521,918.2090556826976,371.0,1.468605551144977
1980-12-31,135.76,S&P 500,1980,12,31,198012,19804,198101,1.0031774181630089,True,0.045454545454545456,1.0,1.0,921.1690113690528,921.1690113690528,372.0,1.476260783250142
1981-01-02,136.34,S&P 500,1981,1,2,198101,19811,198101,1.0042722451384798,False,0.047619047619047616,0.047619047619047616,0.0,925.1044711995925,925.1520902472115,372.0,1.4866496730054322
1981-01-05,137.97,S&P 500,1981,1,5,198101,19811,198102,1.011955405603638,False,0.047619047619047616,0.09523809523809523,0.0,936.1644703785224,936.2597084737605,372.0,1.5161829892435335
1981-01-06,138.12,S&P 500,1981,1,6,198101,19811,198102,1.0010871928680147,False,0.047619047619047616,0.14285714285714285,0.0,937.1822617140067,937.3251188568638,372.0,1.5187239278303442
1981-01-07,135.08,S&P 500,1981,1,7,198101,19811,198102,0.9779901534897192,False,0.047619047619047616,0.19047619047619047,0.0,916.5550239815237,916.7455001719999,372.0,1.463108431884851
1981-01-08,133.06,S&P 500,1981,1,8,198101,19811,198102,0.9850458987266804,False,0.047619047619047616,0.23809523809523808,0.0,902.8487673303341,903.0868625684293,372.0,1.4261000529534367
1981-01-09,133.48,S&P 500,1981,1,9,198101,19811,198102,1.0031564707650682,False,0.047619047619047616,0.2857142857142857,0.0,905.6985830696902,905.9842973554046,372.0,1.4335725562117543
1981-01-12,133.52,S&P 500,1981,1,12,198101,19811,198103,1.0002996703626013,False,0.047619047619047616,0.3333333333333333,0.0,905.9699940924861,906.3033274258195,372.0,1.4341181578133022
1981-01-13,133.29,S&P 500,1981,1,13,198101,19811,198103,0.9982774116237266,False,0.047619047619047616,0.38095238095238093,0.0,904.4093807114101,904.7903330923625,372.0,1.4297438612454747
1981-01-14,133.47,S&P 500,1981,1,14,198101,19811,198103,1.0013504388926402,False,0.047619047619047616,0.42857142857142855,0.0,905.6307303139914,906.0593017425629,372.0,1.432840472649766
1981-01-15,134.22,S&P 500,1981,1,15,198101,19811,198103,1.0056192402787143,False,0.047619047619047616,0.47619047619047616,0.0,910.7196869914133,911.1958774676037,372.0,1.4463197937637022
1981-01-16,134.77,S&P 500,1981,1,16,198101,19811,198103,1.004097749962748,False,0.047619047619047616,0.5238095238095237,0.0,914.451588554856,914.9753980786655,372.0,1.4561528006713509
1981-01-19,134.37,S&P 500,1981,1,19,198101,19811,198104,0.9970319804110707,False,0.047619047619047616,0.5714285714285714,0.0,911.7374783268978,912.3089068983263,372.0,1.4486818820123788
1981-01-20,131.65,S&P 500,1981,1,20,198101,19811,198104,0.9797573863213515,False,0.047619047619047616,0.6190476190476191,0.0,893.2815287767812,893.9005763958288,372.0,1.3989664031070168
1981-01-21,131.36,S&P 500,1981,1,21,198101,19811,198104,0.9977971895176605,False,0.047619047619047616,0.6666666666666666,0.0,891.3137988615115,891.9804655281781,372.0,1.3935075103618373
1981-01-22,130.26,S&P 500,1981,1,22,198101,19811,198104,0.9916260657734468,False,0.047619047619047616,0.7142857142857142,0.0,883.8499957346258,884.5642814489115,372.0,1.3733039364286626
1981-01-23,130.23,S&P 500,1981,1,23,198101,19811,198104,0.9997696913864579,False,0.047619047619047616,0.7619047619047619,0.0,883.646437467529,884.4083422294339,372.0,1.3725824203906631
1981-01-26,129.84,S&P 500,1981,1,26,198101,19811,198105,0.9970052983183599,False,0.047619047619047616,0.8095238095238095,0.0,881.0001799952698,881.8097038047937,372.0,1.3653089513220933
1981-01-27,131.12,S&P 500,1981,1,27,198101,19811,198105,1.0098582871226125,False,0.047619047619047616,0.8571428571428571,0.0,889.6853327247366,890.5424755818794,372.0,1.3884280954303283
1981-01-28,130.34,S&P 500,1981,1,28,198101,19811,198105,0.9940512507626601,False,0.047619047619047616,0.9047619047619047,0.0,884.3928177802178,885.2975796849797,372.0,1.374058124554281
1981-01-29,130.24,S&P 500,1981,1,29,198101,19811,198105,0.9992327758170938,False,0.047619047619047616,0.9523809523809523,0.0,883.7142902232282,884.6666711756092,372.0,1.3720633420183597
1981-01-30,129.55,S&P 500,1981,1,30,198101,19811,198105,0.9947020884520885,True,0.047619047619047616,1.0,1.0,880.0324500800002,880.0324500800002,373.0,1.3593363272922256
1981-02-02,126.91,S&P 500,1981,2,2,198102,19811,198106,0.979621767657275,False,0.05263157894736842,0.05263157894736842,0.0,862.0989443431325,862.1515759220799,373.0,1.311072226653431
1981-02-03,128.46,S&P 500,1981,2,3,198102,19811,198106,1.0122133795603183,False,0.05263157894736842,0.10526315789473684,0.0,872.6280859689449,872.7333491268396,373.0,1.3391075798293062
1981-02-04,128.59,S&P 500,1981,2,4,198102,19811,198106,1.001011988167523,False,0.05263157894736842,0.15789473684210525,0.0,873.5111752665938,873.6690700034359,373.0,1.3412852369626633
1981-02-05,129.63,S&P 500,1981,2,5,198102,19811,198106,1.008087720662571,False,0.05263157894736842,0.21052631578947367,0.0,880.5758896477839,880.7864159635734,373.0,1.3600256527017196
1981-02-06,130.6,S&P 500,1981,2,6,198102,19811,198106,1.0074828357633263,False,0.05263157894736842,0.2631578947368421,0.0,887.1650944071633,887.4282523019002,373.0,1.377486857548802
1981-02-09,129.27,S&P 500,1981,2,9,198102,19811,198107,0.9898162327718225,False,0.05263157894736842,0.3157894736842105,0.0,878.1304115927567,878.4462010664408,373.0,1.35309147332051
1981-02-10,129.24,S&P 500,1981,2,10,198102,19811,198107,0.9997679275934092,False,0.05263157894736842,0.3684210526315789,0.0,877.9266217548377,878.2950428074693,373.0,1.3523549215311412
1981-02-11,128.24,S&P 500,1981,2,11,198102,19811,198107,0.9922624574435159,False,0.05263157894736842,0.42105263157894735,0.0,871.1336271575394,871.5546797891184,373.0,1.3339730677932695
1981-02-12,127.48,S&P 500,1981,2,12,198102,19811,198107,0.9940736119775421,False,0.05263157894736842,0.47368421052631576,0.0,865.9709512635927,866.4446354741191,373.0,1.3199616789752344
1981-02-13,126.98,S&P 500,1981,2,13,198102,19811,198107,0.99607781612802,False,0.05263157894736842,0.5263157894736842,0.0,862.5744539649435,863.1007697544171,373.0,1.3106826300315522
1981-02-17,127.81,S&P 500,1981,2,17,198102,19811,198108,1.006536462435029,False,0.05263157894736842,0.5789473684210527,0.0,868.212639480701,868.791586849122,373.0,1.3255903282802648
1981-02-18,128.48,S&P 500,1981,2,18,198102,19811,198108,1.005242156325796,False,0.05263157894736842,0.631578947368421,0.0,872.7639458608909,873.3955248082593,373.0,1.3375848670738026
1981-02-19,126.61,S&P 500,1981,2,19,198102,19811,198108,0.9854452054794521,False,0.05263157894736842,0.6842105263157894,0.0,860.061045963943,860.7452564902588,373.0,1.3034027990584391
1981-02-20,126.58,S&P 500,1981,2,20,198102,19811,198108,0.9997630518916357,False,0.05263157894736842,0.7368421052631579,0.0,859.857256126024,860.5940982312871,373.0,1.3026739707639003
1981-02-23,127.35,S&P 500,1981,2,23,198102,19811,198109,1.0060831094959708,False,0.05263157894736842,0.7894736842105263,0.0,865.0878619659437,865.8773356501542,373.0,1.3164840013169434
1981-02-24,127.39,S&P 500,1981,2,24,198102,19811,198109,1.0003140950137417,False,0.05263157894736842,0.8421052631578947,0.0,865.3595817498357,866.2016870129936,373.0,1.3170254896870164
1981-02-25,128.52,S&P 500,1981,2,25,198102,19811,198109,1.0088703979904232,False,0.05263157894736842,0.894736842105263,0.0,873.0356656447829,873.9304024868882,373.0,1.3373701643089633
1981-02-26,130.1,S&P 500,1981,2,26,198102,19811,198109,1.0122938064114533,False,0.05263157894736842,0.9473684210526315,0.0,883.7685971085141,884.7159655295667,373.0,1.3658836516624584
1981-02-27,131.27,S&P 500,1981,2,27,198102,19811,198109,1.0089930822444275,True,0.05263157894736842,1.0,1.0,892.7164007873532,892.7164007873532,374.0,1.3869422480945275
1981-03-02,132.01,S&P 500,1981,3,2,198103,19811,198110,1.0056372362306694,False,0.045454545454545456,0.045454545454545456,0.0,897.7488540255845,897.794308571039,374.0,1.4002278270218564
1981-03-03,130.56,S&P 500,1981,3,3,198103,19811,198110,0.9890159836376033,False,0.045454545454545456,0.09090909090909091,0.0,887.8879659236446,887.9788750145538,374.0,1.3736980863086492
1981-03-04,130.86,S&P 500,1981,3,4,198103,19811,198110,1.0022977941176472,False,0.045454545454545456,0.13636363636363635,0.0,889.9281496688737,890.0645133052374,374.0,1.3789842416128324
1981-03-05,129.93,S&P 500,1981,3,5,198103,19811,198110,0.992893168271435,False,0.045454545454545456,0.18181818181818182,0.0,883.6035800586639,883.785398240482,374.0,1.3619143296028429
1981-03-06,129.85,S&P 500,1981,3,6,198103,19811,198110,0.9993842838451473,False,0.045454545454545456,0.2272727272727273,0.0,883.0595310599361,883.2868037872089,374.0,1.3602951151850595
1981-03-09,131.12,S&P 500,1981,3,9,198103,19811,198111,1.0097805159799769,False,0.045454545454545456,0.2727272727272727,0.0,891.6963089147387,891.9690361874659,374.0,1.3832060719121024
1981-03-10,130.46,S&P 500,1981,3,10,198103,19811,198111,0.9949664429530202,False,0.045454545454545456,0.3181818181818182,0.0,887.207904675235,887.5260864934169,374.0,1.3710472256047566
1981-03-11,129.95,S&P 500,1981,3,11,198103,19811,198111,0.9960907557872143,False,0.045454545454545456,0.36363636363636365,0.0,883.7395923083457,884.103228671982,374.0,1.3616162009207873
1981-03-12,133.19,S&P 500,1981,3,12,198103,19811,198111,1.024932666410158,False,0.045454545454545456,0.4090909090909091,0.0,905.7735767568186,906.1826676659094,374.0,1.4203009212880913
1981-03-13,133.11,S&P 500,1981,3,13,198103,19811,198111,0.9993993543058789,False,0.045454545454545456,0.4545454545454546,0.0,905.229527758091,905.6840732126365,374.0,1.4186756021701874
1981-03-16,134.68,S&P 500,1981,3,16,198103,19811,198112,1.011794756216663,False,0.045454545454545456,0.5,0.0,915.9064893581226,916.4064893581226,374.0,1.4470133227186186
1981-03-17,133.92,S&P 500,1981,3,17,198103,19811,198112,0.9943569943569942,False,0.045454545454545456,0.5454545454545454,0.0,910.7380238702092,911.2834784156637,374.0,1.4330384132457041
1981-03-18,134.22,S&P 500,1981,3,18,198103,19811,198112,1.0022401433691757,False,0.045454545454545456,0.5909090909090909,0.0,912.7782076154382,913.3691167063473,374.0,1.4383109534691956
1981-03-19,133.46,S&P 500,1981,3,19,198103,19811,198112,0.9943376545969305,False,0.045454545454545456,0.6363636363636364,0.0,907.6097421275249,908.2461057638885,374.0,1.424340490998004
1981-03-20,134.08,S&P 500,1981,3,20,198103,19811,198112,1.004645586692642,False,0.045454545454545456,0.6818181818181819,0.0,911.8261218676648,912.507940049483,374.0,1.4354209245527874
1981-03-23,135.69,S&P 500,1981,3,23,198103,19811,198113,1.0120077565632457,False,0.045454545454545456,0.7272727272727273,0.0,922.7751079670601,923.5023806943328,374.0,1.4644653536238867
1981-03-24,134.67,S&P 500,1981,3,24,198103,19811,198113,0.9924828653548529,False,0.045454545454545456,0.7727272727272727,0.0,915.8384832332815,916.6112105060088,374.0,1.4457788515624248
1981-03-25,137.11,S&P 500,1981,3,25,198103,19811,198113,1.0181183634068465,False,0.045454545454545456,0.8181818181818182,0.0,932.4319776944773,933.2501595126591,374.0,1.4898743038174267
1981-03-26,136.27,S&P 500,1981,3,26,198103,19811,198113,0.993873532200423,False,0.045454545454545456,0.8636363636363636,0.0,926.7194632078362,927.5830995714725,374.0,1.4744547339120158
1981-03-27,134.65,S&P 500,1981,3,27,198103,19811,198113,0.9881118367945989,False,0.045454545454545456,0.9090909090909092,0.0,915.7024709835998,916.6115618926907,374.0,1.4448901990348197
1981-03-30,134.28,S&P 500,1981,3,30,198103,19811,198114,0.9972521351652431,False,0.045454545454545456,0.9545454545454546,0.0,913.186244364484,914.1407898190295,374.0,1.4380042885220812
1981-03-31,136.0,S&P 500,1981,3,31,198103,19811,198114,1.012809055704498,True,0.045454545454545456,1.0,1.0,925.88329783713,925.88329783713,375.0,1.46902212756568
1981-04-01,136.57,S&P 500,1981,4,1,198104,19812,198114,1.0041911764705882,False,0.047619047619047616,0.047619047619047616,0.0,929.7638381295355,929.8114571771546,375.0,1.479182402326085
1981-04-02,136.32,S&P 500,1981,4,2,198104,19812,198114,0.9981694369187962,False,0.047619047619047616,0.09523809523809523,0.0,928.0618467732172,928.1570848684553,375.0,1.4744571260933812
1981-04-03,135.49,S&P 500,1981,4,3,198104,19812,198114,0.993911384976526,False,0.047619047619047616,0.14285714285714285,0.0,922.4112354702407,922.5540926130979,375.0,1.4592074060516698
1981-04-06,133.93,S&P 500,1981,4,6,198104,19812,198115,0.9884862351465052,False,0.047619047619047616,0.19047619047619047,0.0,911.7908094068148,911.9812855972909,375.0,1.4307154458107765
1981-04-07,133.91,S&P 500,1981,4,7,198104,19812,198115,0.9998506682595385,False,0.047619047619047616,0.23809523809523808,0.0,911.6546500983093,911.8927453364045,375.0,1.4301710218355956
1981-04-08,134.31,S&P 500,1981,4,8,198104,19812,198115,1.0029870808752148,False,0.047619047619047616,0.2857142857142857,0.0,914.3778362684186,914.6635505541329,375.0,1.437245852256921
1981-04-09,134.67,S&P 500,1981,4,9,198104,19812,198115,1.0026803663167299,False,0.047619047619047616,0.3333333333333333,0.0,916.8287038215168,917.1620371548502,375.0,1.4435933494356576
1981-04-10,134.51,S&P 500,1981,4,10,198104,19812,198115,0.9988119105962724,False,0.047619047619047616,0.38095238095238093,0.0,915.7394293534732,916.1203817344256,375.0,1.4405084379580027
1981-04-13,133.15,S&P 500,1981,4,13,198104,19812,198116,0.9898892275667238,False,0.047619047619047616,0.42857142857142855,0.0,906.480596375102,906.9091678036734,375.0,1.4156636889747771
1981-04-14,132.68,S&P 500,1981,4,14,198104,19812,198116,0.9964701464513707,False,0.047619047619047616,0.47619047619047616,0.0,903.2808526252236,903.7570431014141,375.0,1.4069623215129607
1981-04-15,134.17,S&P 500,1981,4,15,198104,19812,198116,1.0112300271329513,False,0.047619047619047616,0.5238095238095237,0.0,913.4247211088802,913.9485306326898,375.0,1.4337964929351363
1981-04-16,134.7,S&P 500,1981,4,16,198104,19812,198116,1.0039502124170827,False,0.047619047619047616,0.5714285714285714,0.0,917.0329427842748,917.6043713557034,375.0,1.443221985351816
1981-04-20,135.45,S&P 500,1981,4,20,198104,19812,198117,1.0055679287305122,False,0.047619047619047616,0.6190476190476191,0.0,922.1389168532295,922.7579644722771,375.0,1.4566325119064172
1981-04-21,134.23,S&P 500,1981,4,21,198104,19812,198117,0.9909929863418235,False,0.047619047619047616,0.6666666666666666,0.0,913.8331990343964,914.4998657010631,375.0,1.4343385954775414
1981-04-22,134.14,S&P 500,1981,4,22,198104,19812,198117,0.9993295090516278,False,0.047619047619047616,0.7142857142857142,0.0,913.2204821461219,913.9347678604075,375.0,1.4325259981075487
1981-04-23,133.94,S&P 500,1981,4,23,198104,19812,198117,0.9985090204264202,False,0.047619047619047616,0.7619047619047619,0.0,911.8588890610674,912.6207938229722,375.0,1.4287209061313417
1981-04-24,135.14,S&P 500,1981,4,24,198104,19812,198117,1.0089592354785724,False,0.047619047619047616,0.8095238095238095,0.0,920.028447571395,920.8379713809188,375.0,1.4502784337302708
1981-04-27,135.48,S&P 500,1981,4,27,198104,19812,198118,1.0025159094272607,False,0.047619047619047616,0.8571428571428571,0.0,922.3431558159879,923.2002986731308,375.0,1.4562531701679648
1981-04-28,134.33,S&P 500,1981,4,28,198104,19812,198118,0.9915116622379688,False,0.047619047619047616,0.9047619047619047,0.0,914.5139955769241,915.418757481686,375.0,1.4352411840784653
1981-04-29,133.05,S&P 500,1981,4,29,198104,19812,198118,0.9904712275738852,False,0.047619047619047616,0.9523809523809523,0.0,905.7997998325745,906.7521807849555,375.0,1.411880404874486
1981-04-30,132.81,S&P 500,1981,4,30,198104,19812,198118,0.9981961668545659,True,0.047619047619047616,1.0,1.0,905.165888130509,905.165888130509,376.0,1.4073560854534812
1981-05-01,132.72,S&P 500,1981,5,1,198105,19812,198118,0.999322340185227,False,0.05,0.05,0.0,904.5524935824196,904.6024935824196,376.0,1.4055378103508032
